,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
339,"<span>Feb 09, 2022 05:45PM ET</span>",,,,,,"By Patricia Zengerle and Jan Wolfe
WASHINGTON (Reuters) -The congressional committee investigating the Jan. 6, 2021, attack on the U.S. Capitol announced on Wednesday it had subpoenaed former White House trade adviser Peter Navarro, a key player in then-President Donald Trump's effort to overturn his election defeat.
The House of Representatives committee said it is seeking records and deposition testimony from Navarro who, according to public reporting, interviews and his own book, was involved in efforts to delay Congress' certification of the 2020 election.
""Mr. Navarro appears to have information directly relevant to the Select Committee's investigation into the causes of the Jan. 6 attack on the capitol,"" Representative Bennie Thompson, the committee's Democratic chairman, said in a statement.
""He hasn’t been shy about his role in efforts to overturn the results of the 2020 election and has even discussed the former President’s support for those plans,"" Thompson said.
In response to a request for comment, Navarro said Trump had claimed his communications while in the White House are protected by executive privilege. ""President Trump has invoked Executive Privilege; and it is not my privilege to waive,"" he said in a statement.
Navarro served as White House trade policy adviser under Trump. Navarro has said in media interviews and his book that he helped coordinate an effort - ""the Green Bay Sweep"" to halt certification of Democrat Joe Biden's victory in the Nov. 3, 2020 election and keep Trump, a Republican, in power. 
""We spent a lot of time lining up over 100 congressmen, including some senators,"" Navarro told the Daily Beast in December. 
""It was a perfect plan,"" he added.
The committee has so far interviewed more than 500 witnesses, issued more than 60 subpoenas and obtained more than 50,000 pages of records as it probes the causes of the assault by a pro-Trump mob on the Capitol, and the role played by Trump, who continues to push false claims that his election defeat to Biden was the result of fraud. Five people, including a Capitol Police officer, died in the violence.

The committee is aiming to release an interim report in the summer and a final report in the fall, a source familiar with the investigation said in December. 
It asked Navarro to produce documents by Feb. 23 and appear for a deposition on March 2.
 
"
340,"<span>Feb 09, 2022 03:31PM ET</span>",,,,,,"
WASHINGTON (Reuters) - The National Archives and Records Administration has asked the Justice Department to investigate former President Donald Trump's handling of White House records, the Washington Post reported on Wednesday.
The National Archives has said it retrieved 15 boxes of official materials from Trump's Florida resort and that aide's to the former president were looking for more.
 
 "
341,"<span>Feb 09, 2022 12:51PM ET</span>",,,,,,"WASHINGTON (Reuters) -Legislation to tighten controls on U.S. lawmakers' financial transactions, including possibly banning them from buying and selling stocks, could be put on a fast track toward passage, House of Representatives Speaker Nancy Pelosi said on Wednesday.
Weeks ago, Pelosi said the House Administration Committee was reviewing https://www.reuters.com/world/us/us-house-speaker-pelosi-says-banning-member-stock-trades-possible-2022-01-20 several suggestions from rank-and-file members amid calls for a new prohibition on stock market transactions. 
""I assume that they'll have it pretty soon,"" Pelosi told reporters at her weekly news conference. She was referring to an Administration Committee bill.
The top House Democrat added that she also wants to see a tightening of fines on lawmakers who violate existing ethics laws on reporting investments and that any new controls on members of Congress would have to be extended to the entire federal government.
Pelosi singled out the need to include the federal judiciary.
Late last year, Pelosi had defended stock market trading by members.
But the practice has come under increasing scrutiny, in part as social media users pay growing attention to U.S. lawmakers' investments https://www.reuters.com/world/us/us-house-speaker-pelosis-stock-trades-attract-growing-following-online-2022-01-26.
Some individual lawmakers' investments have raised questions over possible conflicts of interest given that Congress' oversight duties can allow it to get information ahead of the public, with some members facing investigation or charges.
Senate Majority Leader Chuck Schumer on Wednesday joined in calling for bipartisan legislation. 
""I believe this is an important issue that Congress should address, and it's something that clearly has raised interest from both sides of the aisle in the past few weeks,"" he said in a Senate speech.
Democrats hold a majority in Congress, but House Republican Leader Kevin McCarthy told Punchbowl News in January that he also backed the effort -- which precedes the Nov. 8 midterm congressional election that will decide which political party will control each chamber.
Senate Republican leader Mitch McConnell separately told reporters on Tuesday that he had not yet weighed a possible ban but would consider any legislation. He added that he does not own any individual stocks and advises members to invest via mutual funds, as he does. 

At her Wednesday news conference, Pelosi sidestepped a question on whether lawmakers' spouses should be included in whatever new controls are written into legislation, saying she was leaving details to the committee.
But referring to the overall effort, she said: ""It is a confidence issue. And if that's what the members want to do, then that's what we will do,"" adding, however, that crafting a bill will be ""complicated.""
 
"
342,"<span>Feb 09, 2022 06:50AM ET</span>",,,,,,"By Joseph Ax and Jason Lange
(Reuters) - Republican and Democratic lawmakers across the United States are drawing political maps that will likely deepen polarization and encourage more extreme candidates by eliminating competitive congressional seats, a new Reuters analysis shows.
Thirty-one states have finalized new congressional maps as part of the once-a-decade redistricting mandated by law. Along with six states that each have only one district, 308 of the 435 seats in the U.S. House of Representatives now have boundaries in place for November's midterm elections.
In 2020, there were 62 districts in those states where the margin in the presidential election was within 10 percentage points, according to the analysis. Under the new maps, that figure drops by one-third to 41.
The erasure of competitive districts is damaging to democracy in multiple ways, electoral experts say.
Congress is already deeply divided, with major legislation frequently drawing support or opposition strictly along party lines. If the fear of losing in the general election is gone, candidates are more likely to move toward the ideological extremes to secure their party's nomination.
With so many elections predetermined before a ballot is cast, voters - particularly in the minority party - can feel effectively disenfranchised.
""When politicians draw lines that lock in the winners for the rest of the decade, it creates a disillusionment among voters that elections may not matter, because our voices won't be heard,"" said Kathay Feng, the national redistricting director for the good government group Common Cause. 
And without the political middle represented in Congress, ""you end up with a dysfunctional body,"" she said.
Political gerrymandering - the manipulation of district lines to entrench one party in power - has become increasingly weaponized by both parties in recent years, helped along by advances in data and mapping technology. Republicans have used the practice more effectively, however, after making major gains in statehouses in 2010.
Even before this redistricting cycle, close to half of U.S. House races were determined by margins of more than 30 percentage points.
The elimination of swing districts is especially marked when looking only at states where one party held unfettered power over redistricting.
In Texas, there were 14 congressional districts in 2020 where Joe Biden and Donald Trump were separated by fewer than 10 percentage points. The state's new Republican-drawn map includes only three such districts, leaving 35 seats where the outcome is all but assured before November's election ever takes place.
New York Democrats last week approved an aggressive map that eliminates three of the state's five competitive seats in order to give Democrats the edge in a whopping 22 of 26 districts.
Thus far, neither party has emerged from redistricting with a significant edge. Republican-controlled Florida, which has 28 seats, has not completed new lines, and lawsuits in several states could force changes to their maps.
The Reuters analysis relied on PlanScore, a mapping tool developed by the non-partisan Campaign Legal Center, as well as voting totals calculated by the Atlas (NYSE:ATCO) of U.S. Presidential Elections. The calculations exclude Kentucky because full precinct-level voting data could not be obtained.
CENTRISTS UNDER FIRE
A lack of competitive races may decrease voter turnout and lessen investment in voter outreach by the national parties in many parts of the country, electoral experts said.
Voters who turn out in primary elections tend to be further left or right than the general electorate. As a result, candidates in heavily partisan districts are incentivized to cater to their base.
""Probably the biggest effect is you really pull the rug out from under centrists in both parties,"" said Mark Jones, a political science professor at Rice University in Houston. ""All the candidates have to worry about is winning the primary.""
In Texas' 3rd district, for instance, which Trump barely carried over Biden in 2020, two-term Republican congressman Van Taylor won by a double-digit margin in part by touting his bipartisan credentials.
Now, however, his vote last year in support of creating an independent commission to investigate the Jan. 6 insurrection at the U.S. Capitol by Trump supporters has prompted a right-wing challenge from a former county judge, Keith Self.
Republican legislators redrew the district to make it safer, transforming it from one that Trump won by a single percentage point to one he would have carried by 14. But it may also provide more of an opportunity for Self, who has argued that Taylor is not sufficiently loyal to Trump.
Texas on March 1 holds the country's first primary of the 2022 midterm election cycle. 
In Illinois, Democratic lawmakers pushed through an aggressively gerrymandered map that aimed to secure 14 of the state's 17 seats. The plan merged two northern Republican districts into one heavily conservative area, prompting incumbent Adam Kinzinger, a moderate who drew Trump's ire for voting to impeach him, to retire.

In southern Illinois, the map also placed moderate incumbent Rodney Davis in a much more Republican district. Republican Congress member, Mary Miller, a far-right Trump supporter with a penchant for controversy, has announced she will take on Davis in the primary after her own district was merged with another.
Trump has already endorsed Miller, in part because Davis - who had represented a swing district - voted to certify the 2020 election results. 
 
"
343,"<span>Feb 09, 2022 02:50AM ET</span>",,,,,,"By David Morgan
WASHINGTON (Reuters) -Top U.S. Senate Republican Mitch McConnell on Tuesday criticized his party's censure of two prominent Republican critics of Donald Trump, joining an intra-party battle that could upend his efforts to project an image of party moderation in this year's midterm elections.
Last week, the Republican National Committee censured https://www.reuters.com/world/us/loyal-trump-republican-party-moves-censure-us-reps-cheney-kinzinger-2022-02-04 Representatives Liz Cheney and Adam Kinzinger, the only two Republicans serving on the House of Representatives select committee investigating the events of Jan. 6, 2021, when supporters of then-President Trump stormed the Capitol in a failed attempt to prevent Congress from certifying President Joe Biden's 2020 election victory.
""The issue is whether or not the RNC should be sort of singling out members of our party who may have different views from the majority. That's not the job of the RNC,"" McConnell told a news conference. 
The RNC took its action on Friday, calling the Democratic-led committee's inquiry an attack on ""legitimate political discourse."" 
McConnell rejected that description, saying, ""We saw what happened. It was a violent insurrection for the purpose of trying to prevent the peaceful transfer of power after a legitimately certified election from one administration to the next. That's what it was."" 
The controversy comes as Republicans are hoping to regain majorities in the House and Senate in the Nov. 8 midterm elections.
McConnell, the Senate minority leader and one of his party's most wily political tacticians, has been trying to paint Biden as a former moderate radicalized by the Democratic Party's left wing. Projecting an image of moderation for the Republicans could help the party's Senate candidates in key states.
Lawmakers close to McConnell have found themselves on the defensive about the RNC censure resolution.
""They said, in the resolution, they wanted Republicans to be unified. That was not a unifying action,"" said Senator John Cornyn of Texas. 
Senate Republican leaders were quick to acknowledge the trouble that party divisions might pose for Republican Senate candidates. 
""If we want to win the elections in November, there are better things for us to be focused on,"" said Senator John Thune, the chamber's No. 2 Republican after McConnell. 
""The focus right now needs to be forward, not backward. If we want to get majorities in the fall, then it's better to turn our fire on Democrats and not on each other,"" Thune added.
Others pointed to Senate Republican criticism of the RNC as a problem for candidates in some states. 
""Whatever you think about the RNC vote, it reflects the view of most Republicans,"" said Senator Josh Hawley, a Missouri Republican who objected to 2020 election results on Jan. 6. 
""In my state, it's not helpful to have a bunch of D.C. Republicans commenting on the RNC... super unhelpful,"" he said. 
Democrats may be vulnerable in November, particularly considering Biden's falling public approval https://graphics.reuters.com/USA-BIDEN/POLL/nmopagnqapa numbers in opinion polls. The party of sitting presidents typically loses congressional seats in the first midterm elections after winning the White House.
McConnell has sought to cast Biden and his pricy ""Build Back Better"" social spending plan that is stalled in the Senate as creatures of the Democratic Party's left wing. McConnell has accused Biden of ignoring troubles facing American families such as inflation, including higher energy costs. 
""If the president starts acting like a moderate, like he campaigned, we can do business,"" McConnell told Fox News last month.

While McConnell is calling for bipartisanship, he often has been a partisan warrior himself. As majority leader, he refused to consider Democratic President Barack Obama's nominee to fill a Supreme Court vacancy and last year said https://www.reuters.com/legal/government/republican-mcconnell-signals-blockade-any-2024-biden-high-court-nominee-2021-06-14 he might block Biden's nominees to the high court if Republicans gain Senate control. He also has used the Senate's filibuster rule to thwart parts of Biden's legislative agenda, including voting rights.
McConnell did deliver critical Republican votes last year for two bipartisan priorities - a $1 trillion infrastructure bill and a deal to avert a default on the federal government's debt. Both prompted enraged statements from Trump, who has called for McConnell's ouster from his Senate leadership post.
 
"
344,"<span>Feb 08, 2022 10:01PM ET</span>",,,,,,"WASHINGTON (Reuters) - U.S. President Joe Biden plans to engage with French President Emmanuel Macron soon, White House press secretary Jen Psaki said on Tuesday. 
""We will continue to be in very close contact with our French counterparts"" about the possible threat of a Russian invasion into Ukraine, Psaki said.

Macron and Biden had spoken twice in the past week, she said. ""I expect he will be engaged with him soon,"" she added. 
Macron this week became the first leader of a major Western power to meet Russian President Vladimir Putin since Russia massed troops near Ukraine. 
 
"
345,"<span>Feb 08, 2022 07:36PM ET</span>","By Jonathan Stempel and Jody Godoy
NEW YORK (Reuters) -A former New York Times editorial page editor was put on the defensive on Tuesday in Sarah Palin's defamation trial against the newspaper over a 2017 editorial that incorrectly linked the former Republican vice presidential candidate and Alaska governor to an earlier mass shooting in Arizona.
James Bennet, the former editor, testified in the trial's fourth day that he relied upon research from colleagues before adding language, under deadline pressure, that suggested Palin's political action committee might have incited the 2011 Arizona shooting.
Six people died and former U.S. Representative Gabby Giffords was seriously wounded in that shooting. 
The June 14, 2017, editorial about gun control and the decline of political discourse followed a shooting at a Virginia baseball practice in which Steve Scalise, a member of the House of Representatives' Republican leadership, was wounded.
""I was really concerned ... that something like this didn't seem like such a big deal any more,"" Bennet told Palin's lawyer Shane Vogt. ""It seemed like a huge deal that several Republican congressmen had been shot, and I did want to get our readers' attention to that.""
The trial is a test of legal protections that have long safeguarded U.S. media from defamation claims by public figures.
Lawyers for Palin have accused the Times of trying to falsely smear her, and questioned other Times journalists about the newspaper's writing and editing procedures. 
Palin, 57, has signaled that if she lost she would use an appeal to challenge the landmark 1964 U.S. Supreme Court decision in a case called New York Times v Sullivan. 
She is trying to prove that Bennet and the Times acted with ""actual malice,"" https://www.reuters.com/article/uk-new-york-times-palin-idUKKBN25O31B a high standard adopted in the Sullivan decision, meaning they knew the editorial was false or had reckless disregard for the truth.
Bennet is the highest-level Times journalist expected to testify.
The editorial originally drafted by board member Elizabeth Williamson referenced Palin's political action committee having circulated a map before the Giffords shooting that put the congresswoman and 19 other Democrats under cross hairs.
Bennet added language that ""the link to political incitement was clear"" and that there was no sign of incitement in the Scalise shooting as direct as in the Giffords shooting.
In a subsequent correction, the Times said there was no such link.
NOT SHIFTING BLAME
Bennet testified that he initially intended to make notes for Williamson to review, but under deadline pressure made changes and asked her to ""please take a look"" at them.
""I was concerned about getting the piece done on time, ... and I just began editing the piece myself,"" he said. ""I'm not looking to shift the blame.""
Vogt tried to show that shortly after the editorial's late evening publication, Bennet learned from Times colleague Ross Douthat and Twitter (NYSE:TWTR) posts that the wording might be problematic, but waited until the next morning to ask staff to look into it.
Bennet said the Times had a policy against taking down published pieces, and noted that the editorial was already running in the print edition.
He said he later apologized to the newspaper's board.
""I wasn't asked to do that, there just happened to be a meeting,"" he said. ""I don't know if that qualifies as a reprimand but it felt like one.""
Bennet also said the Times had a policy against apologizing for corrections, which are ""extremely painful"" for journalists, and that it would be ""meaningless"" to apologize for every error.
Asked if he had apologized to Palin, Bennet said: ""I hope that as a consequence of this process, now I have.""
Linda Cohn, a retired Times editor, testified earlier on Tuesday that she never heard Bennet discussing Palin negatively, and that he initially appeared surprised to learn people were upset with the editorial's wording.
""There was a general sense of 'oh no,'"" she said.

Palin was John McCain's running mate in the 2008 U.S. presidential election, and Alaska's governor from 2006 to 2009.
Bennet was expected to resume testimony on Wednesday. He has yet to be questioned by his own lawyers. Palin is also expected to testify at the trial.
 
",,,,,
346,"<span>Feb 08, 2022 07:06PM ET</span>",,,,,,"WASHINGTON (Reuters) - U.S. Senate Republican leader Mitch McConnell said on Tuesday the Republican National Committee should not be singling out party members, after it censured U.S. Representatives Liz Cheney and Adam Kinzinger for joining Congress' investigation of the Jan. 6, 2021, attack on Capitol Hill. 
 
"
347,"<span>Feb 08, 2022 06:10PM ET</span>",,,,,,"By Kanishka Singh
(Reuters) -U.S. Secret Service agents rushed Douglas Emhoff, the husband of Vice President Kamala Harris, to safety on Tuesday while students and administrators evacuated after a bomb threat to a Washington school celebrating a Black History Month event, officials said.
Emhoff was at Dunbar High School, the first high school for Black Americans in the United States, according to its website.
A series of bomb threats were made last week to at least a dozen historically Black colleges and universities (HBCUs) nationwide, forcing the institutions to cancel classes and raising fears among Black communities. No explosives were found at any of the locations but the threats are being investigated by the Federal Bureau of Investigation.
Police said that preliminary information indicated Tuesday's bomb threat was neither related to last week's threats nor was it targeted at Emhoff. However, it added that a connection with last week's threats could not be completely ruled out.
Police said that the bomb threat was made in a phone call, which authorities were tracing. The area was deemed safe by late afternoon.

Emhoff's staff earlier told reporters that the school reported the threat to the U.S. Secret Service, which protects U.S. political leaders and their families. Emhoff was safe, his spokesperson said.
""We had a threat today to the facility so we ... took the precaution of evacuating everybody, as you saw. I think everyone is safe. The building is clear,"" a District of Columbia Public Schools (DCPS) spokesperson said.
 
"
348,"<span>Feb 08, 2022 03:47PM ET</span>","WASHINGTON (Reuters) - U.S. lawmakers negotiating a Russia sanctions bill were getting ""closer and closer"" to an agreement, Senate Democratic leader Chuck Schumer said on Tuesday.
Russia has amassed troops and equipment along its border with Ukraine, stoking fears of an invasion. Washington has threatened Moscow with sanctions should it attack Ukraine.
""It is moving along but there are still a couple of areas of disagreement, but they're bridging the gap. They're getting closer and closer,"" Schumer said of the sanctions bill.
Schumer told reporters that many congressional Democrats and the administration of President Joe Biden think that passing a ""strong sanctions bill before any invasion ... would take away the disincentive from Russia invading."" That, he said, is one of the outstanding areas of disagreement with Republicans.
Russia has demanded that NATO pledge to never admit Ukraine into its military alliance and that it remove its presence from eastern Europe.

Senate Republican Leader Mitch McConnell played down the potential impact of such legislation. 
""The president has all the authority he needs"" to act against Russia, McConnell told reporters, adding, ""He needs to decide the timing. I think it's going to be a serious deterrent if it's executed before the invasion, not afterwards."" 
 
",,,,,
349,"<span>Feb 08, 2022 03:20PM ET</span>",,,,,,"
WASHINGTON (Reuters) - The White House said on Tuesday it was clear to Americans that the attack on the U.S. Capitol on Jan. 6, 2021 was not ""legitimate political discourse"" after the Republican Party censured two lawmakers investigating the events of that day and used the term to criticize the probe.
""Storming the Capitol in an attempt to halt the peaceful transition of power is not legitimate political discourse. Neither is attacking and injuring over 140 police officers, smashing windows and defiling offices,"" White House spokesperson Jen Psaki said on Tuesday. 
 
"
350,"<span>Feb 08, 2022 03:01PM ET</span>",,,,,,"By Jason Szep and Linda So
WASHINGTON (Reuters) -Colorado lawmakers are seeking stronger protections for election workers after an unprecedented year of terroristic threats inspired by former President Donald Trump’s false voting-fraud claims, state officials said on Tuesday.
Colorado’s “Election Official Protection Act” adds to a growing number of U.S. states considering similar legislation. The bill would expand on existing law to “make clear that it is a crime to intimidate, threaten, or coerce - or to attempt to intimidate, threaten or coerce - an election official while they are performing official duties,” said Colorado Secretary of State Jena Griswold ahead of an expected Tuesday announcement on the legislation.
The bill, sponsored by state Representatives Monica Duran and Emily Sirota, both Democrats, also makes it a crime to retaliate against election officials “for the performance of official duties.” And it gives election workers greater protections against “doxing,” the public release of information such as home addresses or other private identifying information, often to facilitate harassment.
“We are seeing the Big Lie morph into just big threats to election officials across the country,” Griswold, a Democrat, said in a phone interview, referring to Trump’s false claims of fraud. “Extreme elected officials who are spreading disinformation, repeating lies about 2020 and future elections, are now fueling threats against election officials.”
At least seven other states - Vermont, Maine, New Mexico, Illinois, New Hampshire, Minnesota and Washington - are considering similar measures https://www.reuters.com/world/us/pro-trump-death-threats-prompt-bills-3-states-protect-election-workers-2022-01-24 to protect election workers, according to a review of the legislation.
The proposals follow a Reuters series of investigative reports https://www.reuters.com/investigates/section/campaign-of-fear documenting a nationwide wave of threats and harassment against election administrators by Trump supporters who embrace the former president’s false stolen-election claims. Sponsors and supporters of the legislation in several states cited Reuters reporting as an impetus for proposing tougher enforcement.
In Minnesota, legislators have introduced a bill that would prohibit “intimidation,” including threats of violence, against election officials. Reuters coverage “played a role in our decision to bring forward this bill,” said state Senator Nick Frentz, a co-sponsor of the bill. “Minnesota has to signal to the public that we will protect our election workers if we want our democracy to remain strong. And in Minnesota, we sure as hell do.”
Reuters coverage on the threats “basically opened the entire topic to the country,” said Griswold in Colorado, who has faced harassment and death threats herself following the 2020 election. 
Reuters documented the violent messages against Griswold in a Sept. 8 report https://www.reuters.com/investigates/special-report/usa-election-threats-law-enforcement that highlighted the gaps in law enforcement protection for threatened election workers. “Watch your back. I KNOW WHERE YOU SLEEP, I SEE YOU SLEEPING. BE AFRAID,” said one Facebook (NASDAQ:FB) message to Griswold on Aug. 10. “I hope you die.” 
After police failed to investigate the threat, Reuters tracked down and interviewed the man https://www.reuters.com/investigates/special-report/usa-election-threats, who admitted to reporters that he sent the message but said he didn’t believe he did anything wrong.
Sirota said election workers shouldn’t “have to feel unsafe in their own homes” because of their work. “It has become rapidly and startlingly apparent that we need to provide additional protections for election workers in the face of the threats of violence they have received over the last two years.”
Griswold said she expected the bill would be submitted in the current legislative session which ends in May. Democrats control both chambers of Colorado’s state legislature and the governor’s office.
Prosecutions of such threats have been rare. But last month, a task force launched in June by the Department of Justice to address threats against election workers made its first two arrests. On Jan. 27, it announced the arrest https://www.reuters.com/world/us/nevada-man-charged-with-threatening-state-elections-official-2022-01-28 of a man accused of threatening a worker in the Nevada Secretary of State’s office. That followed a Jan. 21 announcement of the arrest of a Texas man https://www.reuters.com/world/us/us-charges-texas-man-threatening-georgia-government-officials-2022-01-21 accused of threats against Georgia officials.
Colorado’s current law prohibits the interference of an election official’s work and makes it a crime to cause an election official “to violate or refuse to comply” with their duty. The bill expands on that law and adds language making threatening an election official a misdemeanor offense punishable by up to 120 days in jail and a fine of no more $750.

Current state laws also prohibit doxing people in certain government roles, such as human services and public health workers, judges, police officers, prosecutors, public defenders or public safety workers. Election officials and workers would join this group under the new legislation.
Federal laws have stiffer penalties for criminal threats. It’s a federal felony, for instance, to communicate a threat across state lines, such as by phone or email. Federal laws against stalking could also apply to the intimidation of election workers, legal experts say, particularly in cases of repeated threats of violence over a period of time. Such laws generally prohibit any actions that put a person in reasonable fear of death or serious injury, or cause emotional distress.
 
"
351,"<span>Feb 08, 2022 01:16PM ET</span>",,,,,,"By Sarah N. Lynch and Kanishka Singh
WASHINGTON (Reuters) -Dozens of U.S. Democratic lawmakers with the Congressional Black Caucus asked the Justice Department to do more to protect voting rights, accusing various states led by Republican governors of trying to restrict ballot access for voters of color.
""These unabashedly racist and partisan attacks on our nation's democratic principles must be forcefully condemned and expeditiously reversed,"" 44 members of the House of Representatives wrote in a letter to U.S. Attorney General Merrick Garland on Monday.
""It is critical that you enforce every applicable law to ensure all citizens can vote,"" they wrote. ""No lawsuit is too trivial when it comes to the voting rights of citizens.""
The Department of Justice had no immediate comment on the letter.
The letter was drafted and led by Representatives Ayanna Pressley and Mondaire Jones, as well as House Majority Whip James Clyburn. Other lawmakers signing the letter included Congressional Black Caucus Chair Joyce Beatty and Representatives Ilhan Omar and Barbara Lee.
President Joe Biden and fellow Democrats suffered twin legislative defeats last month in their push to toughen voting rights protections in the run-up to this November's midterm elections that will determine control of Congress in 2023.
Senate Republicans blocked Democrats' efforts to advance the voting rights legislation, accusing Democrats of fabricating a crisis and saying little or nothing need be done with the way states administer elections.
Democrats accuse Republicans in various U.S. states of exploiting their majorities in state legislatures to craft electoral maps and restrictions that diminish the clout of Black and other racial minority voters while maximizing the power of white voters.

Dozens of lawsuits have been filed in states around the country challenging congressional lines drawn as part of a once-a-decade cycle.
The Justice Department has filed several civil lawsuits to battle laws it says violate federal voting rights, including in Georgia https://www.reuters.com/legal/government/us-sue-georgia-over-restrictive-new-state-voting-law-source-2021-06-25 and Texas https://www.reuters.com/world/us/us-justice-department-sues-texas-over-redistricting-2021-12-06. 
 
"
352,"<span>Feb 08, 2022 10:51AM ET</span>",,,,,,"By Steve Holland
WASHINGTON (Reuters) - Pennsylvania Republican David McCormick (NYSE:MKC) won the endorsement on Tuesday of former U.S. Secretary of State Mike Pompeo in his drive to secure his party's nomination for a U.S. Senate seat that could decide control of Congress in November's elections.
McCormick, a former hedge fund chief executive officer who has ties to ex-U.S. President Donald Trump, is among the Republicans vying to replace Republican Senator Pat Toomey, who is retiring.
Pompeo, a former congressman from Kansas, was CIA director and secretary of state under Trump and is considered a possible contender for the Republican presidential nomination in 2024.
The former secretary of state's endorsement was announced in a statement released by the McCormick campaign. McCormick was recently endorsed by Republican Senator Ted Cruz of Texas and former Trump press secretary Sarah Sanders, who is running for governor of Arkansas this year.
""Dave McCormick is a warrior, from the battlefield to the negotiating table, and I've seen his toughness in action since we were together at the United States Military Academy,"" Pompeo said.
McCormick, who was born in Pittsburgh, Pennsylvania and also served in former President George W. Bush's administration, pledged to fight for tough policies against China if elected. 
""Mike understands that China is one of the biggest threats facing the U.S. and the urgent need for Pennsylvania to have a U.S. senator who will stand strong to protect Pennsylvania and America's interests,"" McCormick said.
McCormick's wife, Dina Powell, served as deputy national security adviser early in the Trump administration.
Republicans in Pennsylvania decided last Saturday not to endorse a primary candidate in the one of the most closely watched U.S. Senate races in the country, amid concerns they could back a candidate in a crowded field who might put them at odds with Trump. 
Other Republicans in the race include Carla Sands, Trump's former ambassador to Denmark, and celebrity doctor Mehmet Oz, who is a friend of the former president.
Trump has not said whether he will back any of the current candidates.

The Pennsylvania Republican primary election is scheduled for May 17.
(This story fixes attribution in paragraph 7 from Pompeo to McCormick) 
 
"
353,"<span>Feb 08, 2022 10:41AM ET</span>",,,,,,"WASHINGTON (Reuters) - Donald Trump's aides are looking for more White House records after the National Archives said it retrieved 15 boxes of official materials from the former president's Florida resort, according to the agency.
""Former President Trump’s representatives have informed NARA that they are continuing to search for additional Presidential records that belong to the National Archives,"" the National Archives and Records Administration (NARA) said in a statement on Monday.
The hunt for additional documents and items raises questions about Trump's compliance with federal law requiring the preservation of all communications regarding official presidential duties.
The archives confirmed officials retrieved the boxes from Trump's Mar-a-Lago property - one year after they should have been transferred to the agency when Democratic President Joe Biden took office.
""The Presidential Records Act is critical to our democracy, in which the government is held accountable by the people,"" U.S. Archivist David Ferriero said. 
The statement followed reports by the Washington Post on the boxes found in Florida and the Trump administration's haphazard recordkeeping, including Trump's habit of tearing up official documents.
Representatives for Trump, a Republican, could not be immediately reached for comment. 
Former aides to Trump told the Post and the New York Times the materials handed over to the archives were packed up hastily during the former president's exit.
Several presidential historians said the violations under Trump were unprecedented.
""It's a pretty shocking disregard for the Presidential Records Act,"" historian Lindsay (NYSE:LNN) Chervinsky told CNN on Tuesday. 
""Presidential documents belong to all of us Americans, not some ex-President,"" historian Michael Beschloss tweeted on Monday. ""Crucial now for all Americans to know exactly how many and what Presidential documents were illegally taken, hidden or destroyed.""
Among the items retrieved in January were letters to Trump from North Korean leader Kim Jong Un and Trump's predecessor, former Democratic president Barack Obama, according to the reports.
The U.S. House of Representatives is investigating Trump supporters' Jan. 6, 2021, attack on the U.S. Capitol. Trump sought to block congressional investigators from obtaining his records but the U.S. Supreme Court last month rejected his request.

Experts said it was unclear what, if any, repercussions could follow regarding the materials' improper handling. 
""There has never been a prosecution under the Presidential Records Act because no president has ever flouted it to this extent,"" Chervinsky said. 
 
"
354,"<span>Feb 08, 2022 02:40AM ET</span>",,,,,,"WASHINGTON (Reuters) -A top science adviser to U.S. President Joe Biden resigned on Monday after allegations came to light that he had bullied and demeaned staffers. 
Eric Lander, who serves as director of the Office of Science and Technology Policy, was the focus of an internal review after subordinates complained about his treatment of them. The review was first reported by Politico earlier on Monday and confirmed by White House press secretary Jen Psaki.
""I am devastated that I caused hurt to past and present colleagues by the way in which I have spoken to them,"" Lander said in the resignation letter submitted to Biden.
Noting that he sought to push himself and colleagues by at times ""challenging and criticizing,"" he acknowledged that ""things I said, and the way I said them, crossed the line at times into being disrespectful and demeaning.""
The allegations against Lander struck a nerve given Biden came into office pledging to take a hard line on any disrespect among members of his administration and turn the page from the derisive rhetoric of his predecessor Donald Trump. 
""If you're ever working with me and I hear you treat another colleague with disrespect, talk down to someone, I promise you I will fire you on the spot ... no ifs, ands or buts,"" Biden told political appointees during a swearing-in ceremony.
""Everybody is entitled to be treated with decency and dignity,"" he said at the time.
When asked about the allegations against Lander earlier on Monday, Psaki condemned Lander's behavior.
""In addition to the full, thorough investigation, it was conveyed through meetings to senior White House officials directly that his behavior was inappropriate,"" she said.
""Nothing about his behavior is acceptable to anyone here - not at all,"" she added.

On Monday evening, Psaki put out a statement saying Biden had accepted Lander's resignation letter ""with gratitude for his work,"" citing his role in fighting cancer, climate change and the coronavirus pandemic.
Lander said his resignation should be effective no later than Feb. 18.
 
"
