,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
520,"<span>Nov 16, 2021 04:47AM ET</span>",,,,,,"LONDON (Reuters) - British Prime Minister Boris Johnson said he would rather find a negotiated settlement to post-Brexit trade problems in Northern Ireland but if the government does escalate its dispute with Brussels it will do so in an appropriate way. 
Relations between Brussels and London have soured in recent weeks after Britain, unhappy with the deal it signed up to in 2020, threatened to trigger an emergency clause known as Article 16, potentially leading to a trade war.
However London and the European Union agreed last week to intensify efforts to solve the trade issues stemming from the Northern Ireland Protocol, after Brussels said it welcomed Britain's ""change in tone"".
In a speech late on Monday that was largely about the United Nations COP26 climate summit, Johnson said that he would ""rather find a negotiated solution to the problems created by the Northern Ireland Protocol, and that still seems possible"". 
""But if we do invoke Article 16 - which by the way is a perfectly legitimate part of that Protocol – we will do so reasonably and appropriately, because we believe it is the only way left to protect the territorial integrity of our country, and meet our obligations to the people of Northern Ireland under the Belfast (Good Friday) Agreement,"" he said.

Were Britain to trigger Article 16, Brussels will have to decide how to respond, and its approach will likely depend on how far London goes in trying to use the mechanism as the start of a much broader renegotiation. 
The European Commission's Maros Sefcovic said on Monday he was ""absolutely convinced"" Britain and the European Union could break their impasse over post-Brexit trade arrangements but he remained concerned about London's ""rhetoric and action"". 
 
"
521,"<span>Nov 16, 2021 03:46AM ET</span>",,,,,,"KABUL (Reuters) - The Kabul passport office has been forced to suspend operations after equipment used for issuing biometric documents broke down under the pressure of processing thousands of applications a day, the head of the office said.
Worries about the future of Afghanistan under the new Taliban government and a gathering economic and humanitarian crisis that threatens millions with joblessness and hunger have fuelled an exodus, with thousands crossing the border every day.
Alam Gul Haqqani, director of the passport department, said as many as 15,000-20,000 people a day were camped outside the office in Kabul, five or six times more than the office was able to handle, with many sleeping on the pavement overnight.
Many were forced to come back day after day after failing to file their application and the biometric machines regularly broke down as they processed the documents, causing further delays, he said.
""To stop people suffering this and to avoid disturbance, we have decided to stop the activities of the passport department activities for a few days,"" he told Tolo News television on Monday night, adding that the office would re-open soon.

On Tuesday, the interior ministry said 60 people, including a number of members of the passport department, had been arrested for using forged or fake documents to obtain a passport. There have also been growing complaints of people being forced to pay bribes to officials to get their applications approved.
International flights have slowly begun operating again with regular services from Kabul to Dubai and Islamabad offered by state-owned Ariana Afghan Airlines and privately owned Kam Air, in addition to charter services from other carriers. 
 
"
522,"<span>Nov 16, 2021 03:43AM ET</span>",,,,,,"By Charlotte Bruneau, Joanna Plucinska and Yara Abi Nader
SULAIMANIYA, Iraq/HAJNOWKA, Poland (Reuters) - When Kamaran Mohammed travelled with his wife and three children to the Belarus capital Minsk last month from their home in northern Iraq, they went as tourists.
They were among thousands of people provided with tourist visas in recent months with the help of travel agencies in the Middle East working in partnership with tour operators in Belarus, according to documents and witness accounts.
A few days after arriving in Minsk, the family made its way to the Belarus-Poland border, joining a wave of Iraqis, Syrians, Afghans and others attempting the hazardous and sometimes deadly crossing into the European Union to start a new life.
""The planes carry tourists that are not going for tourism,"" said Mohammed, speaking on Thursday in his home in the northern Iraqi city of Sulaimaniya.
""The Belarusian government knows very well that these people are not tourists, but that they are going to the Polish border.""
Mohammed and his family made it to Poland, but only briefly. They were deported back to Iraq on Oct. 31, a reminder that spending thousands of dollars and risking lives are no guarantee of settling in the EU.
Reuters could not independently verify his account.
The migrant crisis has stoked tensions between the West and Belarus' ally Russia. Moscow has sent nuclear-capable bombers to patrol Belarusian skies and nations bordering Belarus voiced alarm that the row could escalate into military confrontation.
    The European Union has accused Belarusian President Alexander Lukashenko of orchestrating the influx of migrants to pressure it to back down over sanctions slapped on his government.
Poland and Lithuania have produced documents, seen by Reuters, that they say show at least one Belarusian state-owned travel company made it easy for would-be migrants to visit from May, while a state carrier more than doubled flights on a route popular with asylum seekers.
Lukashenko denies facilitating the crisis, although he has said he would no longer hold back migrants due to the penalties imposed by the EU after a disputed presidential election last year and subsequent crackdown on protesters.
Reuters spoke to more than 30 migrants or would-be migrants from the Middle East for this article in their homelands, on the Belarus-Poland border and in migrant centres in Poland.
Around 20 specified what visas they travelled on and all said they were for tourism. The documents released by Poland showed nearly 200 Iraqis received visa support from a state-run travel company in Belarus to visit for hunting and other trips.
Migrants and travel agents in Iraq and Turkey described the relative ease with which they have obtained documents for passage to Belarus in recent months.
Despite the cost - Iraqi migrants said they spent between around $1,250 and $4,000 reaching Minsk - thousands have made the journey, getting visas with the help of Belarusian firms and taking commercial flights that have become more frequent since the spring.
The surge in migrants has been aided by a small industry of travel agents, companies, smugglers and drivers seeking to take a cut of the profits, according to those travelling to or at the frontier.
    Several migrants near the border told Reuters that Belarusian border guards helped them try to cross into Poland or turned a blind eye when they did so. Two migrants separately said they handed them wire cutters.
Belarusian authorities did not respond to requests for comment on accusations that they facilitated the migrant crisis.
But Belarus' foreign ministry said on Monday allegations that Minsk had engineered the crisis on its borders with the European Union were ""absurd"".
Russian news agency RIA cited the ministry as saying Belarus had tightened border controls and its state-owned airline Belavia has carried no illegal migrants.
SAFER ROUTE TO EUROPE
Most migrants Reuters spoke to said they made the journey because they saw no future for themselves or their children, be it in Syria or Iraq. A handful said they were trying to enter the EU to reunite with friends or relatives.
They saw a chance to get to Europe via land - less risky than by sea, especially when travelling with young children. As 2021 went on, they read on social media that visas were becoming readily available. Middlemen and agents offered their services.
Hussein al-Asil is an Iraqi based in Ankara who provides travel services to would-be tourists and migrants.
He said he arranged invitations for his clients from three Belarusian partners and processed passports sent from Iraq. Once returned, their owners could travel to Minsk via Turkey. According to Asil, it was much harder for Iraqis to get visas for Belarus before this year.
Asil said he charged $1,250 per person - which he claimed made him one of the cheapest travel agents.
""The (Belarus) embassy of course knows that this person is not going for tourism,"" he said. ""What kind of tourism would that be, to book a plane ticket for $800 and get a visa for $1,250? They know that these people are coming to go to Europe.""
Flights to Minsk became more frequent since the spring.
Belavia, for example, flew 28 times from Istanbul to Minsk in February, 2021, and 31 times in March. By July that had more than doubled to 65, according to Flightradar24 data.
Turkish Airlines flights on the same route also jumped, to 64 in July and August from 32 in March and April. In October, both airlines flew a combined 124 times to Minsk.
The EU has moved to counter that. Amid pressure from Brussels, Baghdad suspended flights from Iraq to Minsk this autumn.
On Friday, Belavia and Turkish Airlines confirmed they would no longer take passengers from Yemen, Iraq or Syria to Minsk, except for diplomats.
And on Saturday Cham Wings Airlines, a private Syrian carrier, told Reuters it had suspended flights to Minsk.
'EVERY DAY FRIENDS LEAVE'
Once migrants arrive in Minsk, most move quickly to the border. City residents said they had seen a large increase in people who appeared to be from the Middle East waiting in malls, sleeping on benches and buying provisions for their onward journey.
Some migrants who made it to Poland said they were beaten by Belarusian border guards and chased back and forth across the frontiers. They faced exhaustion, hunger, thirst and fear.
Belarus authorities did not immediately respond to a request for comment on their accusations.
Umm Malak, a 26-year-old Iraqi woman weeks away from giving birth, told Reuters that she and her family were shunted between Poland and Belarus six times before she made it to a migrant centre in the Polish city of Bialystok.
She said she, her husband and their three small daughters waded through chest-deep water and hid in cold forests.
A Polish police spokesperson said police did not conduct activities such as taking migrants back to the border. Neither the Polish Border Guard nor Belarusian authorities responded to requests for comment on her case.
Umm Malak may consider herself lucky.
Many migrants do not make it into the EU and are forced to try to get back to Minsk - sometimes having to pay a bribe to do so - or their homeland. At least eight migrants have died trying to cross and fears are growing for the safety of others as harsh winter conditions set in.
Despite the crackdown on flights from the Middle East to Minsk, Fabrice Leggeri, director of the EU border agency Frontex, warned on Friday that the bloc must be prepared for an increase in the number of migrants trying to enter.
Numbers have already spiked. The Polish Border Guard said over 17,000 illegal attempts to cross the border were made in October, more than double the attempts in September, and thousands of migrants were camping out near Belarus' border with Poland.
Back in northern Iraq, in Said Sadiq, barber Warzer Ibrahim said dozens of people from his town had left Iraq's northern Kurdistan region for Belarus in recent weeks.
The 37-year-old father of two has decided to join them.
""I have a child who is eight, she can't write properly. Why? Because school is not good. And I can see that the life of my children doesn't look good,"" he said.
""I see the images every day, of people in the forest, but I am not afraid. The hardship in Belarus is temporary. A week, two weeks. But here, it is every day.""
Iraq's Kurdistan regional government told Reuters it was investigating local travel agents involved in the exodus, and blamed politicians and smugglers for exacerbating the crisis.

Ibrahim said he had paid $1,600 for each of his family of four to get to Minsk. Some would-be migrants said they had sold land and homes to pay for fares, hotels, smugglers and bribes.
""Every day to see your good friend leave,"" Ibrahim added. ""You know each other for 20 years and then they leave for Belarus and you don't know what will happen to them. That is hard. But I still say go, and I am going because it is better than here."" 
(Charlotte Bruneau reported from Suleimaniya and Joanna Plucinska and Yara Abi Nader reported from Hajnowka; Additional reporting by Ako Rasheed and Ali Sultan in Sulaimaniya, Alan Charlish in Warsaw, Abdallah Issam in Beirut, Can Sezer in Ankara, Natalia Zinets in Kyiv, Dmitry Antonov in Moscow and Andrius Sytas in Vilnius; Writing and Editing by Mike Collett-White)"
523,"<span>Nov 16, 2021 02:40AM ET</span>",,,,,,"By Antoni Slodkowski
TOKYO (Reuters) -Japan on Tuesday distanced itself from a visit to Myanmar by its special envoy during which, according to military-run media in Myanmar, he played a role in the release from jail of U.S. journalist Danny Fenster.
Fenster, 37, the managing editor of magazine Frontier Myanmar, was freed https://www.reuters.com/world/american-journalist-fenster-out-prison-myanmar-employer-says-2021-11-15 on Monday three days after being sentenced to 11 years for incitement and violations of laws on immigration and unlawful assembly.
He had been detained since May, spurring an international campaign for his release that has highlighted the plight of media in the Southeast Asian nation roiled by internal strife since the military takeover in February threw it into chaos.
Myanmar's military-owned Myawaddy TV said on Monday Fenster had been granted an amnesty following requests from former U.S. state governor and diplomat with longstanding Myanmar ties Bill Richardson, who has been openly linked with the release effort.
But in a surprise, it also credited for the release Yohei Sasakawa, the chairman of the Nippon Foundation who doubles as Japan's special envoy on Myanmar for national reconciliation, as well as former Japanese minister Hideo Watanabe http://graphics.thomsonreuters.com/12/09/JapanMyanmar.pdf.
Both Sasakawa and Watanabe have for years cultivated close ties to the Myanmar military. Sasakawa met coup leader Min Aung Hlaing over the weekend, but his Nippon Foundation declined to comment on the talks, citing political sensitivity.
Myawaddy TV said Fenster was released in response to requests by Sasakawa, Watanabe and Richardson to ""maintain the friendship between the countries and to emphasize humanitarian grounds"".
Japanese foreign minister Yoshimasa Hayashi, asked at a news conference about the reports of Sasakawa's involvement in the release, said the envoy was on visit to Myanmar in a personal capacity.
Hayashi said he was aware of Sasakawa's meeting with Min Aung Hlaing but said the visit ""was not carried out in his capacity as the government representative"" and his ministry was not involved in arranging it.
""The government has traditionally maintained a level of contact with Mr Sasakawa, but I would like to refrain from making the details of these communications public,"" said Hayashi.
He did not refer to Fenster's release but said Japan would continue its efforts towards improving and resolving the situation in Myanmar, including considering further humanitarian aid in coordination with international agencies.
The office of Watanabe's Japan-Myanmar Association declined to comment. In recent years Watanabe has been key to creating a special economic zone close to Myanmar's main city of Yangon that helped spur Japanese investment.
'IMPROVING RELATIONS'
Sasakawa's talks came amid a breakdown https://www.reuters.com/business/cop/myanmar-says-no-suu-kyi-visit-envoy-would-be-unlawful-2021-11-03 in a Southeast Asian peace process that Myanmar's neighbours say the junta has failed to follow, which led to the unprecedented decision to exclude Min Aung Hlaing from a regional summit last month.
Central to the decision was the military's refusal https://www.reuters.com/business/cop/myanmar-says-no-suu-kyi-visit-envoy-would-be-unlawful-2021-11-03 to grant a special Southeast Asian envoy access to the detained leader of Myanmar's ousted government, Nobel peace prize laureate Aung San Suu Kyi.
It was unclear whether Sasakawa had asked to meet Suu Kyi or made any other conditions ahead of his talks with the isolated junta chief. Myanmar's main state-run newspaper reported the meeting on its front page, using Sasakawa's full title as Japan's envoy.
During his trip Sasakawa also met Myanmar's health minister, state media said, to discuss ""conditions for Japan to donate COVID-19 vaccine to Myanmar, and issues that can be done to improve Japan-Myanmar relations"".
Sasakawa also travelled to the northwestern Rakhine region riven by ethnic tensions where, according to media, he said that he had told junta officials his foundation would donate $8.5 million for internally displaced people.
Media also said Sasakawa promised a donation of $3 million-worth of COVID-19 vaccines for Myanmar. It was not clear whether the vaccines would be provided by the foundation or the government of Japan.

Hayashi did not directly address the question of any vaccine donation.
According to rights group Assistance Association for Political Prisoners, 10,143 people have been arrested since the coup in Myanmar and 1,260 people killed in violence, most of them in a crackdown by security forces on protests and dissent. 
 
"
524,"<span>Nov 16, 2021 01:37AM ET</span>",,,,,,"By Phil Noble
LIVERPOOL, England (Reuters) -British police have identified the suspect behind an explosion which engulfed a taxi in flames outside a hospital in Liverpool on Sunday, a blast the authorities have declared a terrorist incident. 
Police say 32-year-old Emad Al Swealmeen, who was killed in the blast, boarded the taxi in the northern English city and asked to be driven to the hospital, which was about 10 minutes away. 
The blast took place within the car as it approached the drop-off point in front of Liverpool Women's Hospital. The taxi driver was treated for injuries and released after medical attention.
The country has raised its national threat level to severe, with interior minister Priti Patel saying the blast was the second fatal incident in one month following the stabbing to death of lawmaker David Amess.
Four men, who were arrested by the police in relation to the explosion, were released from custody, the police said late Monday.
Three of them, aged 29, 26 and 21, were arrested on Sunday and on Monday Assistant Chief Constable Russ Jackson of Counter-Terrorism Policing Northwest said another man aged 20 had been arrested.
The explosion occurred just before 11 a.m. on Sunday, when a Remembrance Day service to commemorate war dead was being held at nearby Liverpool Cathedral. Police are investigating whether the events are connected.
Police are searching two places associated with Al Swealmeen and have recovered significant items, Detective Chief Inspector Andrew Meeks said in a statement released by Greater Manchester Police. 
""Now that we have released his name, any information that the public may have about Al Swealmeen, no matter how small, may be of great assistance to us,"" he said.
Police carried out a controlled explosion earlier on Monday as a precaution at Sefton Park. 
Jackson said it was unclear why the passenger had wanted to go to the hospital or what had caused the sudden explosion of the device.
Police also said they have recovered important evidence from an address at Rutland Avenue, adding it is becoming central to the investigation. Al Swealmeen had been picked up by the taxi from the Rutland Avenue area, according to the BBC https://www.bbc.com/news/uk-59287001.

Earlier, Liverpool Mayor Joanne Anderson described the actions of the taxi driver as heroic. The BBC said he had locked the passenger inside the vehicle. 
""It is important that the public remains alert to the threat from terrorism but not alarmed,"" Patel said. 
 
"
525,"<span>Nov 16, 2021 01:21AM ET</span>",,,,,,"By Andrea Shalal, Michael Martina and David Brunnstrom
WASHINGTON (Reuters) -U.S. President Joe Biden and Chinese leader Xi Jinping stressed their responsibility to the world to avoid conflict as the heads of the two top global economies gathered for hours of talks on Monday.
""It seems to me our responsibility as leaders of China and the United States is to ensure that our competition between our countries does not veer into conflict, whether intended or unintended,"" Biden said.
""Just simple, straightforward competition.""
The United States and China disagree on the origins of the COVID-19 pandemic, trade and competition rules, Beijing's expanding nuclear arsenal and its stepped-up pressure on Taiwan, among other issues.
Calling Biden an ""old friend,"" Xi said the two sides must increase communication and cooperation to solve the many challenges they face. Biden previously disputed the characterization https://www.reuters.com/world/china/old-friends-xi-biden-not-necessarily-2021-11-16 of their relationship as an old friendship. 
Speaking through an interpreter, Xi said: ""As the world's two largest economies and the permanent members of the U.N. Security Council, China and the United States need to increase communication and cooperation.""
Biden promised to address areas of concern, including human rights and other issues in the Indo-Pacific region, adding that ""you and I have never been that formal with one another.""
The talks, which were initiated by Biden and began at 7:46 p.m. on Monday (0046 GMT Tuesday), were intended to make the relationship less acrimonious https://www.reuters.com/world/china/top-pain-points-between-us-china-xi-biden-meet-2021-11-15. 
The two sides took a 15-minute break after a nearly two-hour first session that ran half an hour longer than expected, according to reports from Chinese state media, before resuming the conversation.
The early moments of the two leaders' dialogue were observed by a small group of reporters with Biden in the White House's Roosevelt Room before the heads of state and top aides spoke privately. The U.S. president smiled broadly as the Chinese president appeared on a large screen in the conference room.
Biden and Xi have not had a face-to-face meeting since Biden became president and the last time they spoke it was via telephone in September.
U.S. officials have downplayed expectations for any concrete agreements between both sides, including on trade, where China is lagging in a commitment to buy $200 billion more in U.S. goods and services. Not on Biden's agenda are U.S. tariffs on Chinese goods that Beijing and business groups hope to be scaled back. 
The White House has declined to answer questions on whether the United States will send officials to the Beijing Winter Olympics in February. Activists and U.S. lawmakers have urged the Biden administration to boycott the Games.
""Both sides are trying to establish the call’s goal as creating stability in the relationship, both through their collegial language and overall framing of the conversation and the importance of the relationship,"" said Scott Kennedy, China expert at Washington's Center for Strategic and International Studies.
""The question is whether they’ll reach agreement on anything, or at least, agree to disagree and avoid escalatory steps.""
COMPETING VISIONS
Xi, looking ahead to the Olympics and a Communist Party congress next year where he is expected to secure an unprecedented third term, is also keen to avoid heightened tensions with the United States.
But he is expected to push back over Washington's efforts to carve out more space for Taiwan in the international system. China claims the self-ruled island as its own. Beijing has vowed to bring the island under Chinese control, by force if necessary.
Foreign Ministry spokesman Zhao Lijian told a regular briefing on Monday: ""It is hoped that the United States and China will meet each other halfway, strengthen dialogue and cooperation, effectively manage differences, properly handle sensitive issues, and explore ways of mutual respect and peaceful coexistence.""
Xi and Biden last week outlined competing visions, with Biden stressing the U.S. commitment to a ""free and open Indo-Pacific,"" which Washington says faces increasing Chinese ""coercion,"" while Xi warned against a return to Cold War tensions. 
A tabloid published by the ruling Communist Party's People's Daily on Monday called Taiwan ""the ultimate red line of China.""
Taiwan is not the only flashpoint. Democrats in the U.S. Congress want Biden to make nuclear risk reduction measures with China a top priority, after the Pentagon reported that Beijing was significantly expanding its nuclear weapons and missile programs.

Beijing argues its arsenal is dwarfed by those of the United States and Russia, and says it is ready for dialogue if Washington reduces its nuclear stockpile to China's level.
""This is President Biden's opportunity to show steel, show strength on America's side, to make it clear that we are going to stand by our allies and that we will not endorse or condone the malign behavior that China has engaged in,"" said Republican Senator Bill Hagerty, who served as ambassador to Japan under former President Donald Trump.
 
"
526,"<span>Nov 15, 2021 11:50PM ET</span>",,,,,,"
WASHINGTON (Reuters) - U.S. President Joe Biden said at the start of a virtual meeting with Chinese leader Xi Jinping on Monday that they both have a responsibility as leaders to ensure that relations between China and the United States do not veer into open conflict.
Xi told Biden in the video conference the two countries face multiple challenges together and must increase communication and cooperation. 
(Reporting Andrea Shalal, Eric Beech and David Brunnstrom; Editing by Christian Schmollinger)"
527,"<span>Nov 15, 2021 11:38PM ET</span>",,,,,,"BEIJING/WASHINGTON (Reuters) - Chinese leader Xi Jinping greeted U.S. President Joe Biden as ""old friend"" at the start of their first video meeting, using an expression that Biden has pushed back on.
In China, the expression ""lao peng you"" connotes fondness and shows a level of familiarity and trust, and when said by Xi, 68, reflects a shared history that dates to August 2011, when the two held hours of conversations and travelled in Sichuan province - before either had reached the highest office.
Wang Huiyao, president of the Center for China and Globalization, said Xi's use of the expression is a show of genuine goodwill.
Daniel Russel, the top U.S. diplomat for Asia under former President Barack Obama, said it was part of each leader's seeking the ""narrative high ground"" at the opening.
""Xi deliberately greeting Biden as 'my old friend' - after Biden went on record this summer expressly denying that they are 'friends.' And Biden, with a toothy smile, reminding Xi that all countries - including China - 'have to play by the same rules of the road',"" Russel said.
Shi Yinhong, professor of international relations at Renmin University of China, noted Xi's use of the term despite the difficult state of relations.
""When we Chinese call someone an old friend, we mean we've known him for a long time. But an 'old friend' doesn't necessarily mean he is still a real friend,"" Shi said. 
Given current diplomatic tensions, Biden may not want to be seen by U.S. allies and his political opponents as too much of a ""friend"".
In June, a reporter asked Biden, 78, whether he might call Xi - ""old friend to old friend"" - seeking access for World Health Organization investigators searching for the origins of COVID-19.
""Let's get something straight. We know each other well; we're not old friends. It's just pure business,"" Biden said at the time.

Ahead of the meeting on Monday, White House spokesperson Jen Psaki was asked about that exchange.
""Well ... I can confirm ... he still does not consider him an 'old friend,' so that remains consistent,"" she said. 
 
"
528,"<span>Nov 15, 2021 11:32PM ET</span>",,,,,,"By Nathan Layne and Maria Caspani
KENOSHA, Wis. (Reuters) - (note graphic language, paragraph 17) 
Prosecutors and defense counsel in the Wisconsin murder trial of Kyle Rittenhouse presented conflicting pictures of the defendant on Monday: an armed vigilante who provoked a series of violent encounters and a teenager who just wanted to help the community.
The widely differing portrayals were presented over more than five hours of closing arguments, the attorneys' last chance to influence the jury before it decides the fate of Rittenhouse, who fatally shot two men and wounded a third during racial justice protests in the city of Kenosha last year.
Jurors will begin deliberations on Tuesday morning.
Kenosha County Assistant District Attorney Thomas Binger told the jury to ignore Rittenhouse's argument that he was ambushed and fired his semi-automatic AR-15-style rifle in self-defense during the chaotic night of protests on Aug. 25, 2020.
Instead, Binger argued, Rittenhouse instigated the first shooting by pointing his weapon at people, and caused the subsequent encounters by creating an ""active shooter"" situation in which protesters felt an urgency to disarm him. 
""If you created the danger, you forfeit the right to self-defense by bringing that gun, aiming it at people, threatening people's lives,"" said Binger, who aimed the gun in front of the jury to demonstrate. ""The defendant provoked everything.""
The defense said Rittenhouse, who carried a medical kit in addition to his gun, merely wanted to help the injured and protect a used-car dealership from the kind of property damage that had marred protests in Kenosha over two previous nights.
""Kyle was a 17-year-old kid out there trying to help this community,"" said Mark Richards, Rittenhouse's lawyer.
Richards said the media and Binger's office had been too quick to judge his client in what has emerged as the most closely watched case involving a civilian's right to self-defense since George Zimmerman was acquitted in the fatal shooting of Trayvon Martin, an unarmed Black teenager, in 2013.
Like Zimmerman, Rittenhouse has become a polarizing figure, viewed as heroic by some conservatives who favor expansive gun rights and as a symbol of a reckless American gun culture by many on the left.
""Ladies and gentlemen, this is a political case,"" Richards said. ""The district attorney is marching forward with this case because they need someone to be responsible."" 
PROVOCATION
Rittenhouse, 18, is charged with killing Joseph Rosenbaum, 36, and Anthony Huber, 26, and wounding Gaige Grosskreutz, 28, on Aug. 25, 2020. The shootings took place in Kenosha during protests - marred by arson, rioting and looting - that followed the police shooting of a Black man, Jacob Blake, who was left paralyzed from the waist down
That incident took place against the backdrop of nationwide protests over racism and police brutality following the May 2020 murder of George Floyd, another Black man, by a policeman in Minneapolis.
Rittenhouse, who has pleaded not guilty and testified last week that he acted in self-defense, faces life in prison if convicted. He was 17 at the time of the shootings. 
While showing the jury a grainy drone video, Binger argued that Rittenhouse raised his rifle in a threatening way as he entered a used-car lot, prompting someone to yell: ""Gun, gun, gun"" and for Rosenbaum to pursue the teen to ""try and stop the defendant from pointing his gun or shooting anyone.""
Multiple witnesses testified that Rosenbaum, the first man Rittenhouse shot, screamed: ""Fuck You!"" as he charged and lunged at the teenager. Rittenhouse said Rosenbaum grabbed his rifle when he fired, fearing his weapon would be used against him.
By arguing that Rittenhouse was the aggressor, prosecutors were attempting to raise the bar for the teen's self-defense claim, making it easier for the jury to convict. Under Wisconsin law, a person who has provoked a confrontation must exhaust all other options before resorting to deadly force.
Richards said the strategy smacked of desperation, noting that prosecutors had spent little time on the issue of provocation during two weeks of testimony - much of which was supportive of the teen's argument that he was attacked.
""When his case explodes in his face, now he comes out with provocation,"" Richards said of the prosecutor. ""Provocation, I don't think so.""
GRAPHIC IMAGES 
In an effort to argue that Rittenhouse acted recklessly, Binger talked at length about the powerful nature of an AR-15 and the ammunition it was loaded with: full metal jacket bullets designed to penetrate their target. 
He called Rittenhouse a “fraud” for saying he was there as a medic to provide first aid, noting that he lied to a journalist about being a certified EMT. “This AR-15 is completely incompatible with the role of a medic,” Binger said
The jury was shown graphic video of Rosenbaum after he was shot four times, lying motionless and struggling to breathe. Binger also displayed a graphic photograph of Grosskreutz with a large chunk of his right arm shot off
The prosecutor also called Huber, a protester who was shot after striking Rittenhouse with his skateboard, a hero for trying to disarm the teenager, and noted that Rittenhouse did not seek to provide medical aid to the men he shot. 
""The defendant walks away ... like he's some sort of hero in a Western,"" Binger told the jury.
Richards noted that Rosenbaum had just been discharged from a hospital and had been caught on videos yelling racial slurs at people and setting fires. Rosenbaum's fiancee testified that he had bipolar disorder.

""We don't play fast and loose with the facts pretending that Mr. Rosenbaum was Citizen A, No. 1 guy,"" Richards said. ""He was a rioter and my client had to deal with him that night, alone.""
Earlier on Monday, Judge Bruce Schroeder dismissed a misdemeanor charge against Rittenhouse for illegally possessing the rifle he used in the shootings, citing vagueness in the law. 
 
"
529,"<span>Nov 15, 2021 08:41PM ET</span>",,,,,,"MEXICO CITY (Reuters) -The leaders of the United States, Mexico and Canada will discuss the economic integration of North America, immigration and the coronavirus pandemic at a summit this week, Mexican President Andres Manuel Lopez Obrador said on Monday.
Lopez Obrador is due to hold talks with U.S. President Joe Biden and Canadian Prime Minister Justin Trudeau in Washington on Thursday at the first in-person meeting of the leaders of the three nations since 2016. Only Trudeau was in office last time.
""There are three issues: economic integration, migration and health regarding COVID and cooperation on dealing with the pandemic,"" Lopez Obrador told a regular news conference.
The Mexican president said labor mobility in the region would also be on the agenda, and reiterated that he did not intend to discuss a proposed electricity market reform in Mexico which has caused concern inside the U.S government https://www.reuters.com/business/energy/us-ambassador-hopes-accord-attainable-mexico-power-bill-2021-11-09.
Lopez Obrador pitched his plan to change the constitution to give Mexico's state-owned power company priority over private investment in the energy market on the grounds that past governments had rigged the sector in favor of private interests.
Critics are concerned it breaches Mexico's obligations under the United States-Mexico-Canada Agreement (USMCA) trade deal.
Foreign Minister Marcelo Ebrard, Finance Minister Rogelio Ramirez de la O, Economy Minister Tatiana Clouthier, deputy health minister Hugo Lopez-Gatell and Mexico's migration chief would be in the Mexican delegation, Lopez Obrador added.
Lopez Obrador said he would travel on Wednesday to Washington and return early on Friday.

Later on Monday, Canada said its foreign minister, Melanie Joly, was flying to Mexico City for talks with Ebrard ahead of the Washington summit.
During the talks, Joly would highlight the importance of working together on North American competitiveness and shared challenges such as climate change, her government said.
 
"
