,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
438,"<span>Nov 07, 2020 12:45AM ET</span>",,,,,,"BEIJING (Reuters) - China exports grew at the fastest pace in 19 months in October, while imports also rose, official data showed on Saturday, as the world's second largest economy continued to recover after being hit hard by the coronavirus crisis earlier this year.
Exports in October rose 11.4% from a year earlier, beating analysts' expectations of a 9.3% increase and quickening from a solid 9.9% increase in September.
The surge in exports pushed the trade surplus for October up to $58.44 billion, compared with the poll's forecast for a $46 billion surplus and a $37 billion surplus in September.
China's trade surplus with the United States widened to $31.37 billion in October from $30.75 billion in September.
China's exports have stayed largely resilient amid the COVID-19 global pandemic, as strong demand for medical supplies and reduced manufacturing capacity elsewhere worked in China's favour.
""Exports growth quickened further and significantly exceeded expectations, indicating a relatively strong momentum,"" said Liu Xuezhi, an anlyst at Bank of Communications in Shanghai.
China's exports could stay strong in the rest of 2020 as domestic firms resume production faster than global rivals and sell more COVID-19 related goods such as face masks, Liu said.
However, some analysts said exports could come under pressure in the coming months, as major European economies, including France, Germany and the United Kingdom, went back into lockdown as a second wave of coronavirus cases gathered strength.Factory activity accelerated at the fastest pace in nearly a decade in October, a private survey showed, although the official survey pointed to some slowdown in the expansion. Export orders expanded.
Imports rose 4.7% year-on-year in October, slower than September's 13.2% growth, and underperforming expectations in a Reuters poll for a 9.5% increase, but still marking a second straight month of growth.
Chinese airlines are shunning some deliveries of Airbus (PA:AIR) aircraft, citing fears of coronavirus infection for their staff in the latest tussle over efforts to keep delayed deliveries on track despite the pandemic, industry sources said.
Analysts said the solid trade performance could provide a boost to China's broader economic recovery, which has gained steam after suffering from a deep slump earlier this year.
China's economy grew 4.9% in the third-quarter from a year earlier, but growth could slow to just over 2% this year - the weakest in over three decades but still much stronger than other major economies.
""China has a better recovery from the pandemic and has a comparative advantage, so it has gained a larger market,"" said Zhou Hao, an economist at Commerzbank (DE:CBKG) in Singapore.
""Of course, this advantage is also temporary and may last until the end of the year.""

 
"
439,"<span>Nov 06, 2020 10:40AM ET</span>",,,,,"WASHINGTON (Reuters) - U.S. wholesale inventories were higher than initially estimated in September as sales barely rose, government data showed on Friday.
The Commerce Department said wholesale inventories gained 0.4% in September, instead of dipping 0.1% as estimated last month. Stocks at wholesalers increased 0.5% in August. The component of wholesale inventories that goes into the calculation of gross domestic product rose 0.4% in September.
Inventories were down 3.9% in September from a year earlier.
Gross domestic product rebounded at a historic 33.1% annualized growth rate in the third quarter. That followed a 31.4% rate of contraction in the second quarter, the deepest since the government started keeping records in 1947.
Inventories contributed to GDP growth last quarter after being a drag for five straight quarters.
Stocks of motor vehicles and parts fell 0.3% in September.
Sales at wholesalers edged up 0.1% in September after increasing 1.2% in August. At September's sales pace it would take wholesalers 1.31 months to clear shelves, unchanged from August.
 ",
440,"<span>Nov 06, 2020 10:10AM ET</span>",,,,,,"By Lucia Mutikani
WASHINGTON (Reuters) - The U.S. economy created the fewest jobs in five months in October and more Americans are working part time, the clearest evidence yet that the recovery from the pandemic recession was slowing as fiscal stimulus ends and new COVID-19 cases explode. 
The Labor Department's closely watched employment report on Friday also showed 3.6 million people were out of work for more then six months, underscoring the challenges the next president, whether it is incumbent Republican Donald Trump or Democrat Joe Biden, confronts to keep the economy growing as it heals from the deepest recession since the Great Depression.
Biden edged closer to winning the White House early on Friday as he took a narrow lead over Trump in the battleground state of Georgia. Trump on Thursday alleged fraud without providing evidence, filing lawsuits and calling for recounts in a race yet to be decided since polls closed on Tuesday.
Nonfarm payrolls increased by 638,000 jobs last month after rising by 672,000 in September. That was the smallest gain since the jobs recovery started in May and left employment 10.1 million below its peak in February. A 271,000 increase in leisure and hospitality jobs accounted for about two-fifths of the payrolls gain last month.
Employment in professional and business services increased by 208,000, with about half of the job gains in temporary help services. Government payrolls fell 268,000, weighed down by the departure of temporary workers hired for the 2020 Census and further job losses at cash-strapped state and local governments.
Economists polled by Reuters had forecast payrolls advancing by 600,000 jobs in October. 
A contested election reduces the chances of another coronavirus rescue package from the government this year. Even if more fiscal policy is agreed on, it will likely be smaller than had been anticipated before the election. 
That will shift the spotlight to the Federal Reserve. The U.S. central bank kept interest rates near zero on Thursday. Fed Chair Jerome Powell acknowledged the pace of improvement in the economy and labor market had moderated, noting that the recovery would be stronger with more fiscal support.
U.S. stocks took a breather on Friday after surging more than 7% this week. The dollar fell against a basket of currencies. U.S. Treasury prices were lower.
LONG BOUTS OF UNEMPLOYMENT
More than $3 trillion in government pandemic relief for businesses and workers fueled a historic 33.1% annualized rate of economic growth in the third quarter. That followed a record 31.4% pace of contraction in the April-June quarter. 
Lack of fiscal stimulus and spiraling new coronavirus infections across the country have put the economy on a sharply slower growth path heading into the fourth quarter. Restaurants and gyms have moved outdoors, but cooler weather and the resurgence in COVID-19 infections could leave many in trouble.
Even if states and local governments do not impose new restrictions on businesses, consumers are likely to stay away, fearing exposure to the respiratory illness. The United States set a one-day record for new coronavirus cases on Wednesday with at least 102,591 infections, according to a Reuters tally.
Though small and medium-sized businesses have suffered most from the pandemic, large corporations have not been spared.  Exxon Mobil  (NYSE:XOM) last month announced 1,900 layoffs in the United States. Boeing (NYSE:BA) said it expected to eliminate about 30,000 jobs, 11,000 more than previously planned, by end-2021.
The unemployment rate fell to 6.9% from 7.9% in September. But it continued to be biased down by people misclassifying themselves as being ""employed but absent from work."" 
Without this recurring mistake, the government said the jobless rate would have been about 7.2% in October. 
While the unemployment rate has dropped from a peak of 14.7% in April, that is not a true reflection of the labor market's health. The number of people out of work for more than six months surged by 1.2 million to 3.6 million in October.
The number of people working part time for economic reasons increased by 383,000 to 6.7 million, reflecting reduced hours because of slack work or business conditions.

At least 21.5 million people were receiving unemployment benefits in mid-October. Many people, mostly women, have dropped out of the labor force to look after children or because they fear contracting the virus.
 
"
441,"<span>Nov 06, 2020 08:36AM ET</span>",,,,,,"By Geoffrey Smith 
Investing.com -- The U.S. economy created a net 638,000 nonfarm jobs in the month through mid-October, in a stronger-than-expected start to a quarter that looks set to be overshadowed by the spreading Covid-19 pandemic.
Nonfarm payrolls had been expected to rise by 600,000. As such the actual number represents only a modest slowdown in job creation from an upwardly-revised 672,000 in September. 
The unemployment rate fell by a full percentage point to 6.9% of the workforce.
The report is a sign of the labor market's resilience in the face of rising coronavirus cases, all the more so since 147,000 jobs tied to the 2020 census were lost during the month. Most encouragingly, the labor force participation rate rose to 61.7% of the population, having fallen to a four-month low of 61.4% in September. That may alleviate concerns that the improvement in the headline jobless numbers are due above all to people giving up the hunt for work.
U.S. stock futures responded brightly to the numbers, with Dow Jones Futures rising some 0.5% in the 15 minutes after the release. 
 "
442,"<span>Nov 06, 2020 04:09AM ET</span>",,,,,,"(Bloomberg) -- U.K. house prices climbed the most since 2016 last month, pushing average values to a record ahead of the renewed restrictions to contain coronavirus.
Average house prices rose 7.5% in October from a year earlier to a record average of 250,457 pounds ($329,000), mortgage lender Halifax said Friday. On the month alone, prices gained 0.3%.
The property market has defied a general economic downturn since the virus hit as city dwellers looked to move out of urban centers. The government is also fueling demand with a temporary tax break on purchases and by promising more generous loans for young buyers.
Under the new lockdown that took effect this week, house viewings are still allowed and real estate agents remain open for business.
The boom may be short-lived. Rising unemployment and a new lockdown this month will make it harder for transactions to go through. The Bank of England expanded monetary stimulus Thursday as it lowered forecasts for growth.
“While government support measures have undoubtedly helped to delay the expected downturn in the housing market, they will not continue indefinitely,” said Russell Galley, managing director at Halifax. “With a number of clear headwinds facing the housing market, we expect to see greater downward pressure on house prices as we move into 2021.”
 "
443,"<span>Nov 06, 2020 03:15AM ET</span>",,,,,,"By Paul Carrel
BERLIN (Reuters) - German industrial output rose by less than expected in September as the coronavirus crisis held back activity, data showed on Friday, suggesting Europe's largest economy may not have the strength of avoid a double dip.
Industrial output increased by 1.6% on the month, figures released by the Federal Statistics Office showed. A Reuters poll had forecast a rise of 2.7%. 
The rise was driven by a rebound in the auto industry, Germany's largest manufacturing sector, which saw output rise by 10.0% in September after a decline of 10.3% in August.
""The manufacturing sector is gradually fighting back,"" the Economy Ministry said in a statement.
""New orders and the business climate suggest that the recovery process will continue, even if this path will become even more rocky in view of the pandemic,"" it added.
The economy grew by a record 8.2% in the third quarter on higher consumer spending and exports, but an aggressive second wave of infections and a new partial lockdown are now clouding the outlook for the fourth quarter and beyond.
A picture is emerging of German industry growing despite the pandemic, while services struggle.
A survey released on Wednesday showed that German services activity shrank for the first time in four months in October, a sign the economy was struggling even before the partial lockdown was imposed.
ING economist Carsten Brzeski expected industry to give the economy momentum going into the fourth quarter, but said new lockdown measures and weaker demand from other euro zone countries meant ""this positive momentum will in our view not be enough to avoid (a) double dip for the German economy"".
Other recent German data have pointed to a fading recovery.
Industrial orders grew less than expected in September as euro zone orders dropped, data showed on Thursday.Business morale fell for the first time in six months in October due to concerns about rising virus infection rates.
The Ifo economic institute said earlier on Friday that production expectations for Germany's industrial sector have weakened somewhat for the coming months, adding that it was unclear what impact lockdown measures would have.
Germany closed bars, restaurants, gyms, cinemas, theatres and domestic tourism on Monday for a month to combat the spread of the coronavirus.

The government has said small and medium-sized firms will be able to claim compensation worth 75% of their revenues from November 2019, up to 1 million euros. 
 
"
444,"<span>Nov 06, 2020 01:20AM ET</span>",,,,,,"BERLIN (Reuters) - Production expectations for the mighty industrial sector of Europe's largest economy have weakened somewhat for the coming months, Germany's Ifo institute said on Friday, adding that it was unclear what impact lockdown measures would have.
Its index for production prospects dropped to 17.4 points in October from 20.0 points in September, having previously risen for months.

The German statistics office is due to publish industrial output data for September at 0700 GMT, with economists expecting to see a 2.7% increase.
 
"
445,"<span>Nov 06, 2020 12:15AM ET</span>",,,,,,"BEIJING (Reuters) - China's foreign trade is expected to have grown quite strongly in October due to a recovery in global markets and the domestic economy, a Reuters poll showed, but there are fears that the coronavirus upsurge overseas could slow trade in coming months.
In October, exports are expected to have risen 9.3% from a year earlier, according to a median estimate of a Reuters poll of 20 economists, down slightly from the 9.9% gain in September. 
Imports likely rose 9.5% on year, which economists regarded as a solid increase though it would be slower than in September, when imports rebounded 13.2%.
China's trade surplus is expected to have widened to $46 billion in October from $37 billion in September, according to the poll. 
The forecasts could suggest the recovery in the world's second-largest economy from the initial impact of the coronavirus pandemic remains intact.
China's economy is expected to expand around 2% this year - the weakest in over three decades but still much stronger than other major economies as it emerged faster from the coronavirus crisis, having been the first country to be hit by the pandemic. 
The upward momentum was also evident in China's official manufacturing survey for October, as the new export orders sub-index expanded at a quicker pace.
Analysts at Nomura said in a research note that a pause in the re-opening of some overseas economies due to a resurgence of COVID-19 cases, and a high base last year would have weighed on October's import growth. They also expected less growth in crude oil imports.
Some analysts also noted there were fewer working days last month compared with same period last year due to the long national holiday, which might lead to a slightly softer reading.
And they said China's trade performance could suffer over the next few months as stringent virus control measures are re-imposed by trade partners due to recent resurgence of COVID-19 infections in Europe and the United States.

Some companies reported that second wave in infections abroad had lengthened procurement periods for imports of raw materials and increased transport costs.
 
"
446,"<span>Nov 05, 2020 11:18PM ET</span>",,,,,,"(Bloomberg) -- President Xi Jinping is signaling his long-term vision for the Chinese economy likely requires it to expand at a average pace of less than 5% a year, well below the historical trend over the past 30 years.
Xi told the Communist Party’s Central Committee last week the economy could double in size by 2035, according to state media. That would imply an annual average growth rate of 4.7%-5%, according to a range of forecasts from economists.
Read more: Xi Says Economy Can Double as China Lays Out Ambitious Plans
The Chinese leader was addressing the party’s top decision makers at a closed-door meeting in which they laid out plans for the economy over the next five and 15 years. Officials didn’t disclose a numerical growth goal, although the economic planning agency has said it’s working on five-year targets. Reuters reported that officials are considering a goal of around 5% growth a year.
“Keeping growth above 4.5% for another 15 years is more ambitious for China than many assume,” Capital Economics Ltd. economists, led by Julian Evans-Pritchard, wrote in a note. With the external environment likely to be even more challenging in the coming decade, and returns to capital accumulation diminishing, China would need faster productivity gains, they said.
China is likely to announce more specific targets when the plan is officially adopted by the national parliament, expected in March next year.
Growth Estimates
When the last five-year plan was released in 2015, Xi’s speech to the Central Committee disclosed a growth goal of at least 6.5% over the period. This year, the only hints economists have are his broad ambition of doubling gross domestic product in 15 years and the plan’s mention of raising GDP per capita to the level of a “medium developed country.”
Read more: China Pledges Quality Growth, Tech Powerhouse in 5-Year Plan
Haibin Zhu, chief China economist at JPMorgan Chase (NYSE:JPM) & Co. in Hong Kong, says the Communist Party’s commentary so far suggests an annual average growth of 4.73% over the next 15 years, which he breaks down as follows: an 8.7% surge next year from a low base in 2020; an average expansion of 5.3% in 2022-2025, 4.5% in 2026-2030 and 3.7% in 2031-2035.
With China’s potential growth gradually slowing as the economy matures, growth of 4.7%-5% may still be too ambitious. The government’s current aim is to double the size of GDP and income by 2020 from the level in 2010, but doubling it again from a bigger base may be harder to achieve.
U.S. Tensions
The nation also faces an aging population, rising wages and a rapid increase in debt, all of which could hurt its growth potential. That’s not even counting a more hostile global environment as rivals like the U.S. seek to curb China’s trade and technology ambitions.
“It is extremely difficult to project growth 15 years out and, although we view growth of 5%-6% over 2021-2025 as likely, growth above 5% over 2026-2035 appears quite challenging,”  Nomura Holdings  (NYSE:NMR) Inc. economists, led by Ting Lu, wrote in a note.
To overcome some of those challenges, the Communist Party is promising to build the nation into a technological powerhouse and focus on quality growth over speed. Key to that objective is developing a robust domestic market and becoming self-reliant in technology -- especially in chips, the building blocks for innovations from artificial intelligence to fifth-generation networking and autonomous vehicles.
What Bloomberg Economics Says...
The five-year plan “outlined a range of areas that need to be tackled to achieve higher-quality development, from strengthening the economic structure with a higher-end industrial base to raising household incomes, environmental standards, education levels and the quality of public services.”
“These would move China’s economy in the right direction. The key, as always, will be effective execution and enforcement.”
-- David Qu, China economist
For the full report, click here.
©2020 Bloomberg L.P.
 "
447,"<span>Nov 05, 2020 08:40PM ET</span>",,,,,,"By Leika Kihara and Kaori Kaneko
TOKYO (Reuters) - Japan's household spending slumped in September from a year earlier and real wages slid for the seventh straight month, data showed on Friday, a sign sluggish domestic demand will continue to drag on any recovery in the world's third-largest economy.
The data underscores the challenge authorities face in balancing the need to prevent the spread of the coronavirus pandemic and reviving economic activity.
Household spending fell 10.2% in September from a year earlier, marking the fourth biggest drop on record and roughly matching a median market forecast for a 10.7% fall, government data showed. It followed a 6.9% drop in August.
Providing some optimism, however, spending rose 3.8% from the previous month, suggesting households were gradually adjusting to life under the pandemic.
""Spending on services recovered in September as people appear to have become used to dealing with COVID-19,"" said Yoshiki Shinke, chief economist at Dai-ichi life Research Institute.
""We expect consumer spending to pick up gradually, though a possible resurgence in infections is a risk,"" he said.
The year-on-year decline was partly driven by the high base effect from September last year, when consumers rushed to buy goods to beat a sales tax hike in October 2019.
Spending on services continued to fall, though the pace of decline slowed from August for some items such as travel and transportation fees, the data showed.
In a sign sliding income could dent consumption, however, real wages - a key barometer of households' purchasing power - declined 1.1% in September from a year earlier.
Overtime pay and bonuses slumped in September as companies slashed costs to weather the hit to profits from COVID-19.
Japan's economy is bottoming out after suffering its worst postwar slump in April-June, thanks in part to a rebound in exports and output. But weak consumption and capital spending is likely to keep any economic recovery modest, analysts say.
With the Bank of Japan left with little ammunition to spur growth, the onus is on the government to deploy more fiscal stimulus to cushion the blow from the pandemic, they say.
Prime Minister Yoshihide Suga is expected to announce this month a plan for fresh stimulus to help the economy shake off the crisis, sources have told Reuters.

""Overcoming this coronavirus crisis and reviving Japan's economy remain our top priority,"" he told parliament on Friday.
 
"
448,"<span>Nov 05, 2020 02:35PM ET</span>",,,,,,"By Lucia Mutikani
WASHINGTON (Reuters) - The number of Americans filing new claims for unemployment benefits fell only slightly last week, adding to signs that the economic recovery was losing steam as the COVID-19 pandemic intensifies and fiscal stimulus ends.
The economy could be plunged into a period of uncertainty following Tuesday's presidential election, potentially undermining business investment and delaying a much-needed second coronavirus relief package from the government. 
Democrat Joe Biden edged closer to victory on Thursday, while President Donald Trump alleged fraud without providing evidence, filing lawsuits and calling for recounts in a race yet to be decided two days after polls closed.
""It looks like a second wave of layoffs is hitting the economy perhaps due to the rising count of virus cases, but it could also mean that many businesses are unable to reopen fully and facing bankruptcy, so they have to let their workers go,"" said Chris Rupkey, chief economist at MUFG in New York.
Initial claims for state unemployment benefits fell 7,000 to a seasonally adjusted 751,000 for the week ended Oct. 31, the Labor Department said. Data for the prior week was revised to show 7,000 more applications received than previously reported. 
Economists polled by Reuters had forecast 732,000 applications in the latest week. Claims remain above their 665,000 peak during the 2007-09 Great Recession, though they have dropped from a record 6.867 million in March. 
The weekly unemployment claims report, the most timely data on the economy's health, followed on the heels of reports on Wednesday showing private payrolls increasing less than expected in October and activity in the services industry cooling.
With a swift fiscal package unlikely as politics take center-stage, the focus will shift to the Federal Reserve to pump more money into the economy. The U.S. central bank maintained its ultra easy monetary policy stance on Thursday and pledged again to do whatever it can in coming months to sustain the recovery.
Unadjusted claims edged down 543 to 738,166 last week. Economists prefer the unadjusted number given earlier difficulties adjusting the claims data for seasonal fluctuations because of the economic shock caused by the pandemic. Including a government-funded program for the self-employed, gig workers and others who do not qualify for the regular state unemployment programs, 1.1 million people filed claims last week.
Stocks on Wall Street were trading higher as investors bet on a Republican-held Senate that would block any moves by a Biden administration to tighten regulation and raise taxes. The dollar fell against a basket of currencies. U.S. Treasury prices were lower.
(GRAPHIC: Jobless claims - https://graphics.reuters.com/USA-STOCKS/jbyprxgeype/joblessclaims.png)
LACKLUSTER DEMAND
More than $3 trillion in government pandemic relief for businesses and workers fueled a historic 33.1% annualized rate of economic growth in the third quarter. That followed a record 31.4% pace of contraction in the April-June quarter. 
Lack of fiscal stimulus and spiraling new coronavirus infections across the country have put the economy on a sharply slower growth path heading into the fourth quarter. Restaurants and gyms have moved outdoors, but cooler weather and the explosion of COVID-19 cases could leave many in trouble.
The services industry, which accounts for more than two-thirds of the U.S. economy, has been hardest hit by the pandemic, making it difficult to recoup all the 22.2 million jobs lost during the crisis. 
The government's closely watched employment report on Friday is expected to show nonfarm payrolls increased by 600,000 jobs in October after rising 661,000 in September, according to a Reuters survey of economists. That would leave employment 10.1 million jobs below its peak in February. 
Though the claims report showed a decline in the number of people on unemployment rolls in late October, that was partly because many people have exhausted their six months of benefits.
The number of people receiving benefits after an initial week of aid declined 538,000 to 7.285 million in the week ending Oct. 24. A total 3.961 million filed for extended unemployment benefits in the week ending Oct. 17. At least 21.5 million people were receiving unemployment benefits in mid-October.
In another report on Thursday, the Labor Department said nonfarm productivity, which measures hourly output per worker, increased at a 4.9% annualized rate last quarter. Productivity surged at a 10.6% rate in the second quarter, the fastest since the first quarter of 1971. It rose at a 4.1% rate compared to the third quarter of 2019. 
Though productivity was likely distorted by the pandemic, the two straight quarters of strong gains mirror a pattern seen during the 2007-09 recession when the recovery was not accompanied by strong employment growth.
The economy has recouped two-thirds of output lost during the COVID-19 pandemic, while just over half of the jobs that disappeared have been recovered. 

""Though we are on track for GDP next year to recoup all of the drop during the recession, the labor market will take longer,"" said Ryan Sweet, a senior economist at Moody's (NYSE:MCO) Analytics in West Chester, Pennsylvania. 
 
"
449,"<span>Nov 05, 2020 08:31AM ET</span>",,,,,,"By Geoffrey Smith 
Investing.com -- The number of Americans filing initial claims for state jobless benefits last week fell by less than expected to 751,000, in a further sign of the pressure on the labor market as a fresh wave of Covid-19 infections hits the U.S. economy.
Economists had expected a drop to 732,000. Last week's figure was revised upwards by a little under 1% to 758,000, according to Labor Department data released on Thursday.
The number of continuing claims fell by some 560,000 to 7.285 million, also a little higher than forecast.
The initial claims figure is still close to its lowest since late March, when the first wave of layoffs related to Covid-19 lockdowns struck the U.S. economy. However, it's still over three times the rate that claims had run at before the pandemic, and points to ongoing high levels of layoffs, even at the end of the summer in which the economy had recovered strongly from its initial setback.
The total number of people claiming benefits in all programs for the week ending October 17 was 21.508 million, a decrease of 1.15 million from the previous week. While some of that reflects rehiring across the economy, it also reflects an increasing number of people who have lost eligibility for benefits under certain programs, or who have simply left the workforce.
The numbers come against a backdrop of growing evidence that the economy is starting to lose momentum again as the pandemic regains strength at the start of winter. On Wednesday, payrolls processor ADP estimated that only a net 365,000 people found private-sector jobs in the month to October 17, barely half the previous month's job gains. 
""People are cutting their social interactions, hurting the leisure and hospitality sectors quite badly. This is not going to get better anytime soon,"" said Ian Shepherdson, chief economist with Pantheon Macroeconomics, in a note after the ADP report.
The official U.S. government labor market report for October is due out on Friday at 8:30 AM ET. "
450,"<span>Nov 05, 2020 04:40AM ET</span>",,,,,,"By David Milliken
LONDON (Reuters) - Britain's construction sector lost momentum in October but suffered less than the most of the coronavirus-hit economy thanks to a buoyant housing market, a business survey showed on Thursday.
The IHS Markit/CIPS Purchasing Managers' Index for the construction sector dropped to 53.1 in October from September's 56.8, a bigger drop than the decline to 55.0 which economists had forecast in a Reuters poll, and its lowest since May.
However, unlike figures released on Wednesday for the much larger services sector, the gauge remained well above the 50 level which separates growth from contraction.
""The construction sector was a bright spot in an otherwise gloomy month for the UK economy during October,"" IHS Markit economist Tim Moore said.
House-building was the biggest contributor to growth, reflecting a boom in demand since the end of lockdown, helped by a temporary cut in property taxes which has seen lenders approve the highest number of mortgages since 2007.
New orders in the sector, which makes up about 6% of Britain's economy, rose by the most in five years.
The construction industry is also exempt from the four-week lockdown which started in England on Thursday -- although firms last month were concerned about the potential knock-on effects on demand from rising COVID-19 cases.
""Survey respondents widely commented on renewed economic uncertainty and concerns about the sustainability of the recovery as pent-up demand begins to wane,"" Moore said.

The civil engineering sector continued to report steep declines in activity, while growth in commercial activity was fairly muted.
 
"
451,"<span>Nov 05, 2020 04:00AM ET</span>",,,,,,"BERLIN (Reuters) - German industrial orders grew less than expected in September as euro zone orders dropped, data showed on Thursday, highlighting the tough journey Europe's largest economy faces to recover from the coronavirus shock.
Industrial orders rose 0.5% in September, less than the 2% analysts had expected, partly because bookings from other members of euro zone fell by 6%, offsetting expansion in both Germany and the rest of the world.
A purchasing managers' survey from earlier this week showed that though manufacturing in the euro zone was booming, it was almost entirely driven by Germany's recovery, highlighting the economic behemoth's vulnerability to its neighbours' economic weakness.
Growth slowed from the previous month, when orders were up a revised 4.9% as the economy recovered from the earlier lockdown imposed to contain the spread of the pandemic.
In September, domestic orders rose 2.3% on the month and those from the rest of the world by 2.7%.
""After a first strong recovery following the lockdown in April, industry continues to fight its way out of the crisis,"" the Economy Ministry said, hailing the data - which showed the fifth expansion in a row - as a positive signal.
Orders were up a full 29.1% in the third quarter compared with the previous quarter, the ministry said. Domestic demand rose 15.5%, euro zone demand 41.0% and demand from the rest of the world 40.4%.

Last week, data showed the German economy grew by a record 8.2% in the third quarter as higher consumer spending and exports helped it recover partly from its worst-ever recession caused by the COVID-19 pandemic.
 
"
452,"<span>Nov 04, 2020 12:25PM ET</span>",,,,,,"By Lucia Mutikani
WASHINGTON (Reuters) - U.S. private payrolls increased less than expected in October and activity in the services industry cooled, providing early signs of a slowdown in economic growth as fiscal stimulus diminishes and new COVID-19 infections surge across the country.
The recovery from the coronavirus pandemic could also be impacted over the next few months by political uncertainty following Tuesday's cliffhanger presidential election, which economists warned could cause businesses to be more cautious about spending decisions. 
The election hung in the balance on Wednesday, with a handful of close-fought states set to decide the outcome in the coming hours or days. There are fears of a contested result between President Donald Trump and his Democratic rival Joe Biden, who both still have possible paths to reach the needed 270 Electoral College votes to win the White House.
""This is not a good outcome for the economy since the headwinds from rising Covid cases, troubled state and local government finances and falling incomes as unemployment benefits expire, are growing in strength,"" said James Knightley, chief international economist at ING in New York. 
""Animosity and the threat of legal challenges argues against a swift fiscal support package which will be a concern as activity becomes increasingly constrained.""
Private payrolls increased by 365,000 jobs last month after rising 753,000 in September, the ADP National Employment Report showed on Wednesday. Economists polled by Reuters had forecast private payrolls would advance by 650,000 in October.
Job gains last month were broad, though they were concentrated in industries directly impacted by the coronavirus crisis, including the leisure and hospitality sector. The resurgence in COVID-19 cases across the country could lead to renewed business restrictions to slow the spread of the respiratory illness as winter approaches. 
Even without new restrictions, Americans are likely to stay away from air travel, hotels, gyms, bars, restaurants and other consumer-facing businesses, worsening already lackluster demand, which has seen the labor market struggling to recoup all the 22.2 million jobs lost during the pandemic.
The ADP report is jointly developed with Moody's (NYSE:MCO) Analytics. Though it has fallen short of the government's private payrolls count since May because of methodology differences, it is still watched for clues on the labor market's health.
It was released ahead of the government's closely watched, and comprehensive, monthly employment report on Friday. According to a Reuters survey of economists, private nonfarm payrolls likely increased by 700,000 jobs in October after rising 877,000 in September. 
With government payrolls expected to have dropped again last month as more temporary workers hired for the Census departed and state and local governments struggle with tight budgets, overall nonfarm payrolls are forecast increasing by 600,000 jobs after rising 661,000 in September. That would leave employment 10.1 million jobs below its peak in February.
GRIDLOCK
Surprisingly, U.S. financial markets were mostly higher despite the political uncertainty. Stocks on Wall Street rose. U.S. Treasury prices were higher. The dollar was steady against a basket of currencies. 
""My sense is traders and investors are increasingly comfortable Republicans will hold the Senate and Democrats will hold the House,"" said Chris Low, chief economist at FHN Financial in New York. ""From a markets standpoint, that means whoever emerges with White House control, Trump or Biden, will not be able to do much.""
A survey from the Institute for Supply Management on Wednesday showed its non-manufacturing activity index fell to a reading of 56.6 in October from 57.8 in September, falling back below its 57.3 level in February. 
The survey's measure of services industry employment slipped to 50.1 from a reading of 51.8 in September, consistent with views that the labor market was stalling after being boosted by more than $3 trillion in government pandemic relief for businesses and workers, which is now gone.
That is consistent with analysts' expectations for a step-down in economic growth in the fourth quarter after a historic 33.1% annualized rate of expansion in the third quarter. The economy contracted at a record 31.4% pace in the April-June quarter.
A third report from the Commerce Department showed the trade deficit fell 4.7% to $63.9 billion in September as food exports jumped to the highest level since July 2012, boosted by shipments of soybeans. Economists had forecast the trade shortfall narrowing to $63.8 billion in September.
Goods exports rose 3.1% to $122.8 billion, also lifted by telecommunications equipment, industrial engines and computer accessories. Exports to China were the highest since March 2018. New COVID-19 lockdowns in Europe could curb export gains.
Goods imports climbed 0.3% to $203.5 billion, the highest level since December 2019. Food imports were the highest on record in September. The nation also imported more capital goods, automotive vehicles, parts and engines. 

Imports from China were the highest since July 2019. The United States imported 157.9 million barrels of crude oil in September, the fewest since February 1992.
 
"
453,"<span>Nov 04, 2020 04:45AM ET</span>",,,,,,"By David Milliken
LONDON (Reuters) - Britain looks on course to enter a double-dip recession this winter, as business surveys show economic growth almost halted last month even before the latest England-wide lockdown was announced, financial data company IHS Markit said.
The IHS Markit/CIPS services Purchasing Managers' Index (PMI) fell to a four-month low of 51.4 in October from 56.1 in September, closer to the 50 mark that represents zero growth than an initial reading of 52.3.
The composite PMI, which includes stronger manufacturing data released on Monday, sank to 52.1 from 56.5, also weaker than the initial 'flash' estimate.
""October data indicates that the UK service sector was close to stalling even before the announcement of lockdown 2 in England,"" IHS Markit economist Tim Moore said.
""The UK economy seems on course for a double-dip recession this winter and a far more challenging path to recovery in 2021,"" he added.
The new orders component in the services PMI fell sharply, and businesses shed jobs for the eighth month in a row.
From Thursday all non-essential shops, pubs and restaurants in England will close for four weeks, except where they serve takeaway food.
The restrictions are less wide-ranging than in March and April, but some economists have predicted output in November will fall by as much as 10%, reducing output for the fourth quarter by around 3%.
British gross domestic product slumped by 20% during the longer lockdown in the second quarter of 2020, the biggest decline of any major advanced economy.
The Bank of England looks set to launch another round of bond purchases on Thursday and downgrade its economic forecasts from those it gave in August, when it predicted GDP would be back to pre-crisis levels by the end of 2021.

Since then, COVID-19 cases have risen sharply in Britain and elsewhere in Europe, and Britain's government fears hospitals will be overwhelmed if it cannot slow the disease's spread.
 
"
