,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
428,"<span>Dec 15, 2021 05:36PM ET</span>",,,,,,"By David Henry
NEW YORK (Reuters) - Traders embraced and then turned way from the U.S. dollar on Wednesday as initial enthusiasm for higher interest rates from the Federal Reserve turned into confidence to take more risk with stocks and other currencies.
The U.S. dollar index rose as much as 0.3% right after the Fed issued a new statement on monetary policy that paved the way for three one-quarter-percentage-point interest rate increases next year.
But by the time Fed Chair Jerome Powell finished a news conference 90 minutes later, stocks were climbing to near record levels and dollar index was down 0.2%.
""That was a catalyst to move into some of the riskier currencies, like the euro, like sterling,"" said Joseph Manimbo, senior market analyst at  Western Union  (NYSE:WU) Business Solutions.
Other risk-on currencies, such as the dollars of Australia, Canada and New Zealand, also gained against the dollar, while the Japanese yen, seen as safer haven, lost. 
""Wall Street is somewhat comforted that the Fed's not on autopilot raising rates. It's going to keep close tabs on the coronavirus and if it needs to go slower it will,"" Manimbo said.
Attention now turns to meetings on Thursday of the European Central Bank and the Bank of England. The banks are trying to balance the need to support economies threatened by the coronavirus with the need to withdraw easy money to cool inflation. 
The greenback has been bolstered recently by expectations that U.S. interest rates will rise faster than those in other countries. The dollar index, even after Wednesday's up-and-down, was about 0.6% short of its highest level in more than a year.
The euro and British pound each rose about 0.3% against the dollar. The euro traded at $1.1292 and the pound at $1.3262 at 4:29 p.m. EST (2129 GMT).
The Australian dollar gained 1% to $0.7173 and the kiwi rose 0.6% to $0.6782.
Versus the Japanese yen, the dollar was up 0.4% to 114.0200.
Cryptocurrency bitcoin was up 2% to $49,225.
========================================================
Currency bid prices at 4:29PM (2129 GMT)
Description RIC Last U.S. Close Pct Change YTD Pct High Bid Low Bid 
Previous Change 
Session 
Dollar index 
96.3420 96.5620 -0.22% 7.069% +96.9140 +96.2960 
Euro/Dollar 
$1.1292 $1.1258 +0.31% -7.58% +$1.1299 +$1.1221 
Dollar/Yen 
114.0200 113.5600 +0.41% +10.36% +114.2550 +113.6300 
Euro/Yen 
128.76 128.07 +0.54% +1.45% +128.8100 +128.0000 
Dollar/Swiss 
0.9246 0.9242 +0.05% +4.52% +0.9294 +0.9235 
Sterling/Dollar 
$1.3262 $1.3227 +0.26% -2.94% +$1.3282 +$1.3172 
Dollar/Canadian 
1.2836 1.2864 -0.21% +0.81% +1.2935 +1.2833 
Aussie/Dollar 
$0.7173 $0.7106 +0.97% -6.73% +$0.7177 +$0.7093 
Euro/Swiss 
1.0441 1.0402 +0.37% -3.39% +1.0442 +1.0400 
Euro/Sterling 
0.8512 0.8510 +0.02% -4.76% +0.8529 +0.8487 
NZ 
Dollar/Dollar $0.6782 $0.6742 +0.63% -5.53% +$0.6787 +$0.6702 
Dollar/Norway 
9.0030 9.1010 -1.17% +4.75% +9.1210 +8.9780 
Euro/Norway 
10.1700 10.2540 -0.82% -2.84% +10.2777 +10.1367 
Dollar/Sweden 
9.0776 9.1392 -0.39% +10.75% +9.1675 +9.0736 

Euro/Sweden 
10.2472 10.2875 -0.39% +1.70% +10.3080 +10.2448  
 
"
429,"<span>Dec 15, 2021 01:13PM ET</span>","By Alexander Marrow and Andrey Ostroukh
MOSCOW (Reuters) - The Russian rouble drifted lower on Wednesday, slipping past 74 versus the dollar for the first time in a week as investors focused on central bank meetings this week, including the U.S. Federal Reserve and the Bank of Russia. 
By 1722 GMT, the rouble was 0.7% weaker against the dollar at 74.33, its weakest since Dec. 7. It had lost 0.7% to trade at 83.67 versus the euro.
The dollar was holding onto recent gains as investors looked towards a pivotal U.S. Fed policy meeting to see if it would reinforce growing market expectations for earlier and additional interest rate rises next year.
Russian assets have come under pressure from rising East-West tensions in recent weeks, with the United States and Western capitals voicing fears over a Russian troop buildup near Ukraine.
""Geopolitical noise"" related to Ukraine remains an important factor for the rouble, but it could firm towards 72-73 versus the dollar in the near term due to month-end taxes that prompt export-focused companies to convert FX revenues to meet local liabilities, said Dmitry Polevoy, head of investment at Locko Invest.
The rouble could also get support from the central bank that is expected to raise interest rates on Friday by a hefty 100 basis points as inflation hovers near its highest since early 2016. 
""The high level of real rates and comfortable commodity prices will support the rouble in 2022,"" VTB Capital Investment said in a note. It revised its end-2022 forecast for the dollar-rouble pair to 68 from 70, citing tighter central bank monetary policy and expected higher oil prices. 
Russian stock indexes were mixed.
The dollar-denominated RTS was down 0.5% at 1,541.0 points. The rouble-based MOEX was up 0.1% at 3,621.8 points, though still near its lowest level since April of 3,532.29 touched on Tuesday.

""Russian stocks now appear to be oversold, given their solid fundamentals, and we see upside even in a bear case pandemic scenario,"" Sinara bank analysts said in a note.
($1 = 73.9110 roubles) 
 
",,,,,
430,"<span>Dec 15, 2021 08:41AM ET</span>",,,,,,"ISTANBUL (Reuters) - The lira weakened 2.4% to the dollar on Wednesday over prospects for another Turkish interest rate cut the next day, and ahead of a key policy decision by the U.S. Federal Reserve that might draw more funds out of emerging markets.
The lira dipped as far as 14.75 versus the U.S. currency, closing in on the record low of 14.99 which it hit on Monday. At 1312 GMT, it stood at 14.70, more than 49% weaker than at the end of last year.
Investors fear the Federal Reserve might take a more hawkish stance than previously expected when it meets on Wednesday, outlining plans for tightening policy and hiking interest rates next year.
Turkey's central bank is expected to cut its policy rate by 100 basis points on Thursday despite the lira slump and soaring inflation as President Tayyip Erdogan exerts pressure on it to boost growth ahead of 2023 elections.
It has cut its key rate by 400 basis points to 15% since September under Erdogan's plan to prioritise exports and lending, even though economists regard the move as reckless.
The bank has intervened in the forex market four times in the last two weeks, selling dollars to slow the sell-off. It will announce its rates decision at 1100 GMT on Thursday.

The lira slide is aggravating inflation, which rose to a three-year high of 21.3% last month. It is also eroding Turks' earnings and fuelling discontent among workers.
Healthcare unions representing more than 250,000 health sector workers went on a one-day strike on Wednesday, protesting what they say are poor wages and harsh working conditions. 
 
"
431,"<span>Dec 15, 2021 02:54AM ET</span>",,,,,,"By Peter Nurse
Investing.com -- The dollar edged lower in early European trade Wednesday, but retained underlying strength ahead of the conclusion of the latest Federal Reserve meeting, which is expected to reinforce expectations of interest rate hikes next year. 
At 2:55 AM ET (0755 GMT), the Dollar Index, which tracks the greenback against a basket of six other currencies, fell 0.1% to 96.450, not far removed from last week's 96.954 high. It has gained around 0.5% this week.
USD/JPY edged lower to 113.69, EUR/USD climbed 0.1% to 1.1271, while the risk-sensitive AUD/USD climbed 0.3% to 0.7122.
GBP/USD rose 0.1% to 1.3245, gaining after U.K. consumer price inflation surged to an annual rate of 5.1% in November, its highest since September 2011, raising the pressure on the Bank of England ahead of Thursday’s policy-setting meeting.
The pound has been under pressure as Britain grapples with rising cases of the Omicron variant of the new coronavirus. Political uncertainty is also starting to make itself felt, with Prime Minister Boris Johnson’s authority undermined by a revolt within his party over the imposition of new restrictions.
However, the focus Wednesday is on the Federal Reserve, as the U.S. central bank wraps up its latest two-day policy-setting meeting later in the session.
Investors are expecting the Fed to accelerate the tapering of its bond buying program and probably moving up its projections for interest rate rises.
Currently, markets are expecting the Fed to wrap up bond-buying around March and then proceed with one or maybe two rate hikes in 2022.
“With the Fed having already met its average inflation goal, and the labour market likely at full employment, we judge that the Fed will start to hike the fed funds rate in June 2022,” said analysts at ABN Amro, in a note. “In total, we expect the Fed to raise the fed funds rate three times in both 2022 and 2023.”
Elsewhere, USD/CNY traded 0.1% lower at 6.3642, after data released earlier Wednesday showed that Chinese industrial production grew 3.8% year-on-year in November, an improvement from the previous month’s 3.5% growth. 
Retail sales also grew 3.9% year-on-year, lower than October’s 4.9% growth, with Covid-19 restrictions weighing on consumer spending.
USD/TRY rose 1.8% to 14.6455, with the Turkish lira continuing to slide to record lows on concerns over President Tayyip Erdogan's unorthodox economic policy and prospects for another interest rate cut this week.
The lira slump has been driven by the Turkish Central Bank's 400-basis-point rate cuts since September, while the Federal Reserve looks set to hike interest rates in the not too distant future. 
 "
432,"<span>Dec 14, 2021 10:37PM ET</span>",,,,,,"By Gina Lee
Investing.com – The dollar was down on Wednesday morning in Asia, but moves were small as investors bet on the U.S. Federal Reserve hiking interest rates quicker than expected in 2022 from its policy meeting later in the day.
The U.S. Dollar Index that tracks the greenback against a basket of other currencies inched down 0.02% to 96.520 by 10:28 PM ET (3:28 AM GMT).
The USD/JPY pair inched up 0.02% to 113.74.
The AUD/USD pair inched up 0.02% to 0.7104 while the NZD/USD pair was down 0.25% to 0.6728.
The USD/CNY pair inched down 0.04% to 6.3647. Chinese data released earlier in the day showed that industrial production grew 3.8% year-on-year, fixed asset investment grew 5.2% year-on-year, and retail sales grew 3.9% year-on-year in November.
The GBP/USD pair inched down 0.08% to 1.3227.
Around 20 key central banks will hand down their policy decisions throughout the week, with the Fed handing down its policy decision later in the day.
Currency markets were “taking a tiny break from the omicron COVID-19 variant” despite it “very much bubbling away in the background... it's hard for it to be the dominant focus when you’ve got the Fed, and the Bank of England and European Central Bank lining up to make policy decisions,” CBA currency analyst Kim Mundy told Reuters.
She added that investors were watching the Fed meeting for two reasons, firstly whether the central bank will accelerate asset tapering and secondly whether it will bring forward their projections for interest rate rises, known as ""dot plots"".
They are betting the Fed will complete asset tapering between $25 billion-$30 billion per month, from $15 billion currently, by March 2022. They also predict one or two interest rate hikes in the same year.
A figure at the lower end of that range could cause some short-term dollar weakness, said Mundy.
The Bank of England (BOE) will hand down its policy decision on Thursday. The BOE is expected to keep interest rates steady, according to a Reuters poll, with the U.K. reporting the first death linked to omicron on Monday, according to Prime Minister Boris Johnson.
The European Central Bank will also hand down its policy decision on Thursday, followed by the Bank of Japan a day later."
433,"<span>Dec 14, 2021 04:26PM ET</span>",,,,,,"By David Henry
NEW YORK (Reuters) - The U.S. dollar rose again on Tuesday after rebounding from a dip that nearly wiped out its gains from the day before as markets jostled with the different paths major central banks are choosing between fighting inflation or the economic drag of the pandemic.
The U.S. dollar index measuring the currency against major peers was up 0.2% at 96.5520 in afternoon trading in New York after having earlier given up much of its Monday gain of 0.3%.
The rebound came largely at the euro's expense as markets digested another report of unexpectedly high U.S. inflation that could push American interest rates much higher and sooner than in Europe. 
The dollar's safe-haven appeal also improved as stock indexes fell in the United States and in Europe, and as oil dropped on a prediction that the spreading Omicron variant of the coronavirus will dent global demand.
The euro was down more than 0.2% at $1.1256, near a one-week low at 3:39 p.m. ET (2039 GMT).. 
The contrast between the monetary policies of the U.S. Federal Reserve and the European Central Bank is driving the euro-dollar exchange rate, said Ron Simpson, global currency analyst at Action Economics in Safety Harbor, Florida.
The Fed will update its policy on Wednesday and the ECB on Thursday.
""It's like there's no end in sight to the dovishness for the ECB, whereas it seems like every meeting the Fed is getting a little more hawkish,"" said Simpson.
The Fed is expected to indicate on Wednesday that it will quicken its taper from bond buying. That would open the door sooner for increases in overnight lending rates. 
The dollar's gain on Tuesday was likely given an extra lift by covering of dollar-short positions after the inflation report and ahead of the two central bank meetings, he added. ""I don't think it was so much a matter of initial fresh, long-dollar positions.""
The latest sign of higher U.S. inflation came earlier on Tuesday with data showing that producer prices increased more than expected as supply constraints persisted. The data showed the biggest annual gain in at least 11 years.
""It's clear the Fed needs to react to higher inflation,"" said David Riley, chief investment strategist at BlueBay Asset Management. ""It's an environment where it's very hard not to be positive on the U.S. dollar.""
Markets have been pricing for the Fed to wrap up bond-buying around March and proceed with rate hikes. 
The British pound gained 0.1% to $1.3224 after data showed employers hired a record number of staff in November. 
The Japanese yen lost ground, with the dollar trading at 113.73 yen.
Commodity-associated currencies, including the Australian and Canadian dollar, lost to the greenback as Brent crude prices dropped toward $73 a barrel. The International Energy Agency (IEA) said the Omicron coronavirus variant is set to dent the global demand recovery.
The tension between the dollar and the euro that mirrors Fed and ECB choices is dramatically different from the start of the pandemic when central banks tended to make similar moves. 
The Fed and ECB meetings headline a string of policy decisions this week that also will come from the Bank of England, the Swiss National Bank, the Bank of Japan and others.
While money markets are pricing good odds on a Fed rate hike by June, no moves are expected anytime soon from the ECB, BOJ or SNB. And, the Omicron threat could force the BoE to postpone a rate hike.
Cryptocurrency bitcoin was up 2% at $47,789 at 2039 GMT, but remains some 30% below record highs reached in early November. 
========================================================
Currency bid prices at 3:39PM (2039 GMT)
Description RIC Last U.S. Close Pct Change YTD Pct High Bid Low Bid 
Previous Change 
Session 
Dollar index 
96.5520 96.3660 +0.20% 7.303% +96.5850 +96.0910 
Euro/Dollar 
$1.1256 $1.1286 -0.26% -7.87% +$1.1324 +$1.1255 
Dollar/Yen 
113.7300 113.5850 +0.15% +10.09% +113.7500 +113.4300 
Euro/Yen 
128.01 128.17 -0.12% +0.86% +128.5600 +128.0000 
Dollar/Swiss 
0.9241 0.9224 +0.20% +4.47% +0.9244 +0.9190 
Sterling/Dollar 
$1.3224 $1.3211 +0.11% -3.20% +$1.3256 +$1.3192 
Dollar/Canadian 
1.2856 1.2812 +0.34% +0.95% +1.2863 +1.2800 
Aussie/Dollar 
$0.7106 $0.7136 -0.42% -7.62% +$0.7135 +$0.7090 
Euro/Swiss 
1.0403 1.0408 -0.05% -3.74% +1.0417 +1.0390 
Euro/Sterling 
0.8510 0.8536 -0.30% -4.78% +0.8553 +0.8511 
NZ 
Dollar/Dollar $0.6743 $0.6752 -0.15% -6.11% +$0.6770 +$0.6735 
Dollar/Norway 
9.1035 9.0430 +0.64% +5.99% +9.1150 +9.0480 
Euro/Norway 
10.2500 10.2071 +0.42% -2.08% +10.2865 +10.1919 
Dollar/Sweden 
9.1412 9.0864 +0.32% +11.53% +9.1479 +9.0665 

Euro/Sweden 
10.2905 10.2572 +0.32% +2.12% +10.3085 +10.2516  
 
"
434,"<span>Dec 14, 2021 08:35AM ET</span>",,,,,,"By James Mackenzie and Mohammad Yunus Yawar
KABUL (Reuters) - Afghanistan's central bank said on Tuesday it was working to ensure the stability of the afghani, a day after the currency lost almost 12% of its value against the dollar in a matter of hours amid a deepening economic crisis and soaring inflation.
The abrupt withdrawal of foreign aid following the Taliban victory in August has left Afghanistan's fragile economy on the brink of collapse, with prices for food, fuel and other basic staples rising rapidly out of reach for many.
The central bank issued a statement saying that it had held a number of meetings with foreign exchange dealers, representatives of commercial banks and the business sector to halt the fall in the afghani.
""Based on its strategic planning policies, Da Afghanistan Bank has always tried to avoid volatility that could be harmful to the purchasing power of the people,"" it said.
A meeting of the council of ministers also instructed the government's economic commission to ""take urgent steps to ensure the stability of the afghani"", Taliban spokesman Zabihullah Mujahid said in a statement.
The crisis has accelerated sharply in recent days. On Monday the afghani, which traded at around 77 to the dollar before the fall of Kabul and at 97 a week ago, dropped from 112 to the dollar in the morning at Kabul's Sarai Shazada money market to 125 by the afternoon.
On Tuesday it had recovered slightly and was being quoted at around 114-115 following the central bank move.
""The Islamic Emirate said it would bring the dollar down and issue dollars on the market and it's changing now,"" a dealer at Sarai Shahzada said, using the name for the new Taliban government.
RISING PRICES
However the pressure on the afghani has already had a stark impact on the prices of daily necessities in an economy where unemployment is widespread and where even many in work have not been paid in months.
Within the space of a week, wholesalers said the price of a 50 kg (110 lbs) sack of flour had risen by between 20-40% to between 2,800-3,200 afghani, from 2,300 a week ago, with the price of sugar up by a third and rice up by more than 15%.
Surveys by the World Food Programme showed an estimated 98% of Afghans were not eating enough, with seven-in-10 families resorting to borrowing food,
Starved of dollars that used to be physically shipped into Afghanistan, and cut off from the world financial system by the fear of U.S. sanctions, the banking system is only partially functional and some $9 billion in central bank reserves remain blocked outside the country.
Last week, the U.S. Treasury Department formalised guidance allowing personal remittances to Afghanistan and protecting senders and financial institutions from U.S. sanctions, offering some hope to those with relatives outside the country.

But efforts to bring in cash have been hampered by international reluctance to provide funds to the Taliban government, which is still not officially recognised by any other country.
Longer term, business people said prospects were hampered by the structural weakness in an economy whose main exports - apart from illegal narcotics - were dried fruit and handmade carpets, and the lack of a clear economic plan from the new government. 
 
"
435,"<span>Dec 14, 2021 07:02AM ET</span>",,,,,,"(Reuters) - A wealth management arm of Switzerland's UBS Group confirmed on Tuesday it will discontinue research coverage of the U.S. dollar-Turkish lira currency pair in an effort to streamline its offerings.
Tilman Kolb of the UBS chief investment office team sent out a memo last Thursday announcing the cessation in coverage, adding that previous exchange rate forecasts and hedging advice should not be relied upon. 
UBS is the largest wealth manager globally and its Global Wealth Management unit had invested assets of $3.2 trillion as of the third quarter 2021.

Turkey's lira has weakened nearly 50% against the dollar this year with pressure on the currency sharply accelerating since September, when the central bank kicked off an easing cycle that saw its benchmark slashed by 400 basis points despite quickening inflation. 
Under pressure from Turkish President Tayyip Erdogan, the bank is expected to cut its policy rate by another 100 basis points to 14% on Thursday despite inflation soaring to 21.3%.[EMRG/FRX] 
 
"
436,"<span>Dec 14, 2021 06:47AM ET</span>",,,,,,"By Nevzat Devranoglu and Daren Butler
ANKARA (Reuters) - Turkey's lira slid as much as 4% on Tuesday in further volatile trade after tumbling to all-time lows a day earlier on concerns over President Tayyip Erdogan's risky new economic policy and prospects for another interest rate cut this week. 
The ailing currency, which has lost almost half of its value against the dollar this year, touched 14.4 to the dollar before trimming losses to 14.3450 by 1042 GMT. 
On Monday, the lira crashed as much as 7% to a record near 15 before whip-sawing back after the central bank (TCMB) intervened for the fourth time in two weeks to prop it up.
""When we look at yesterday's trades we see a rise in volumes with strong forex demand from locals,"" said a forex trader at one bank.
""The concern that the TCMB will continue with interest rate cuts is triggering an expectation of continued lira losses, so it is difficult to make an optimistic forecast for the lira.""
The domestic woes come against a backdrop of global market unease. The dollar has firmed ahead of a key Federal Reserve meeting on Wednesday, with investors eyeing the possibility that it will start to raise interest rates in 2022.
The lira slump has been driven by the Turkish Central Bank's 400-basis-point rate cuts since September, aggressive monetary easing carried out under pressure from Erdogan. 
With Turks' earnings being sharply eroded, Erdogan held talks with Central Bank Governor Sahap Kavcioglu, Finance Minister Nureddin Nebati and state bank heads on Monday, but no official announcements were made following the talks.
Erdogan has repeatedly advocated for rate cuts as he promotes a new economic plan prioritising growth, credit, production and exports, despite widespread criticism of the policy from economists and opposition politicians.
With the lira selloff straining the existing budget with pending wage hikes and other new expenditures, the government is soon expected to present to parliament an additional budget for next year, two officials said.
Last week, the central bank acted to keep the lira below 14, but abandoned that level on Monday. Depreciation fuels inflation in the big emerging market economy that depends heavily on imports.
Despite inflation jumping to 21.3% last month, the bank is expected to cut the rate by another 100 basis points on Thursday, according to a Reuters poll.

The forex market interventions are an additional risk for a central bank that is not only easing policy but also has depleted foreign reserves.
Three traders estimated the central bank sold $2-2.5 billion dollars in interventions on Monday alone. According to the calculations of bankers analysing official data, sales worth $2.5 billion were carried out in the first three efforts last week. 
 
"
437,"<span>Dec 14, 2021 02:56AM ET</span>",,,,,,"By Peter Nurse
Investing.com - The dollar climbed to a one-week high Tuesday ahead of the start of a Federal Reserve meeting that is expected to take a hawkish turn.
Concerns over the Omicron Covid variant also boosted safe havens at the expense of higher-yielding currencies.
At 2:55 AM ET (0755 GMT), the Dollar Index, which tracks the greenback against a basket of six other currencies, rose 0.1% to 96.365, having climbed as high as 96.454 for the first time since Dec. 7.
USD/JPY rose 0.1% to 113.63, EUR/USD slipped 0.1% to 1.1275, just above a new one-week low of 1.1260 hit overnight, while the risk-sensitive AUD/USD slipped 0.1% to 0.7123.
GBP/USD fell 0.1% to 1.3211, close to the one-year low of 1.3161 reached last week on growing worries over the Omicron variant, but helped by the U.K. claimant count falling almost 50,000 in November, a stronger number than expected.
Optimism surrounding the Omicron variant is on the wane Tuesday, the day after the U.K. announced its first death from this version of the Covid-19 virus.
Additionally, researchers from the University of Oxford announced findings that two doses of current vaccines do not induce enough neutralising antibodies against Omicron, emphasising the importance of booster programs.
This has helped the safe haven currencies, like the U.S. dollar, push higher Tuesday. However, the main focus is on the Federal Reserve, which starts its two-day policy-setting meeting later Tuesday.
The Fed is widely expected to announce a faster tapering of asset purchases this week, and thus potentially an earlier start to rate hikes, particularly after U.S. consumer prices posted their largest annual gain since 1982 on Friday.
“We are also particularly interested in the Fed Dot Plots, which we believe turned the bearish dollar trend around in June this year,” said analysts at ING, in a note. “Assuming the Fed does shift to a median expectation of two hikes in 2022, we would expect U.S. money market rates to push higher again, taking the dollar with it.”
Money markets currently price in a rate hike by June next year, with another as early as November.
Elsewhere, USD/CNY traded flat at 6.3628, with the yuan remaining near a three-year high, at levels that are starting to frustrate the Chinese authorities.
The People’s Bank of China reduced the reserve requirement ratio for banks earlier this month, sparking speculation it would start cutting interest rates as well.  
China should lower interest rates and boost infrastructure investment to ensure the economy will grow by at least 5% next year, an influential Chinese think tank said Monday.
Elsewhere in emerging markets, USD/TRY rose 3% to 14.2010, above the 14 level that prompted the Turkish central bank to intervene on Monday, for the fourth time in two weeks, as traders dumped the currency on prospects of another rate cut given President Tayyip Erdogan's unorthodox policy stance.
 "
438,"<span>Dec 14, 2021 12:07AM ET</span>",,,,,,"By Gina Lee
Investing.com – The dollar was up on Tuesday morning in Asia as expectations of interest rate hikes from the U.S. Federal Reserve and concerns over the omicron COVID-19 variant rise.
The U.S. Dollar Index that tracks the greenback against a basket of other currencies edged up 0.12% to $96.390 by 12:05 AM ET (5:05 AM GMT).
The USD/JPY pair inched up 0.02% to 113.59.
The AUD/USD pair went down 0.34% to 0.7104 and the NZD/USD pair edged up 0.14% to 0.6744.
The USD/CNY pair inched up 0.04% to 6.3653 and the GBP/USD pair edged down 0.11% to 1.3202.
The Fed, the European Central Bank, the Bank of England, and the Bank of Japan, are among around 20 central banks handing down their respective policy decisions this week.
The Fed will start its two-day monetary policy meeting later in the day and hand down the policy decision on Wednesday. The central bank is expected to quicken its asset tapering program and investors will look for clues about the timing of interest rate hikes in 2022.
Investors are now anticipating an interest rate hike by June in 2022, with another hike as early as November of that year.
“That leaves a very high bar for the Fed to deliver a ‘hawkish surprise’,” Westpac analysts said in a note.
“But even if the Fed merely matches elevated expectations, they are still streets ahead of the ECB, who is looking for ways to maintain accommodation” after its Pandemic Emergency Purchase Program (PEPP) is due to end in March 2022, the note added.
The European Central Bank and the Bank of England will hand down their policy decisions on Thursday, and the Bank of Japan will hand its down a day later.
The European Central Bank is expected to confirm its exit from EUR1.85 trillion ($2.08 trillion) pandemic emergency stimulus scheme in March 2022 during the meeting.
Meanwhile, with the U.K. reporting its first death linked to an omicron case according to Prime Minister Boris Johnson, the probability of an interest rate hike from the Bank of England is diminishing. In Asia Pacific, China reported its first imported case of omicron infection.
In cryptocurrencies, bitcoin rose around 1% to climb up from Monday’s low of $45,750."
439,"<span>Dec 13, 2021 03:31PM ET</span>",,,,,,"By Gertrude Chavez-Dreyfuss
NEW YORK (Reuters) -The dollar rose on Monday ahead of a slew of central bank meetings this week led by the Federal Reserve, with investors expecting the U.S. central bank to announce it will wrap up its bond purchases sooner than expected, as they look for clues on timing of interest rate increases next year.
Aside from the Fed, the European Central Bank, Bank of Japan, Bank of England, Swiss National Bank, and Norges Bank, among others, all have policy decisions in the next few days. 
The euro fell, as it is seen as vulnerable to a U.S. rate hike given expectations that the Fed will tighten policy more quickly than the dovish ECB.
The dollar index, which measures the greenback against six major peers, was up 0.2% at 96.297. The euro was down 0.2% at $1.1291.
Against the yen, the dollar was up 0.1% at 113.49 yen.
""The market has priced in the Fed concluding its bond tapering in Q1 and expects the central bank to put a rate hike firmly on the table by early summer,"" said Joe Manimbo, senior market analyst at  Western Union  (NYSE:WU) Business Solutions in Washington.
""Whether the dollar has any juice left to rally could hinge on how many times the Fed expects to raise rates next year. A Fed that signals little tolerance for higher inflation would strike a resoundingly hawkish note and likely keep the dollar biased higher,"" he added.
Some analysts, however, believe the dollar's march higher in recent weeks has already factored in many of its possible sources of strength in the short term.
That said, if the Fed forecasts 2022 inflation rates above 3 percent, or if the 2023 projection jumps, ""dollar bulls will stampede,"" noted Karl Schamotta, chief market strategist at Cambridge  Global Payments  (NYSE:GPN) in Toronto.
""If the dots show more than two rate hikes in 2022, the front-end of the yield curve will rise, taking the greenback with it.""
The pound dipped 0.4% to $1.3216 after Prime Minister Boris Johnson said on Sunday Britain faced an Omicron ""tidal wave."" On Monday he said at least one person has died in the UK due to the latest variant.
The Swiss franc was down versus the dollar, which was last up 0.1% at 0.9219 francs, while the euro was down 0.1% at 1.0409 francs.
Moves in the franc came as the Swiss National Bank's sight deposits rose last week by their highest amount in seven months, indicating policymakers are taking the first steps to battle a rise in the value of the franc against major rivals, particularly the euro.
The SNB, which has been battling the appreciation of the franc since the start of the pandemic, is due to make its latest interest rate decision on Thursday.
In cryptocurrencies, bitcoin fell to a two-week low of $45,750 and was last down 7.2% at $46,500, after hitting levels above $50,000 on Sunday. Ether, the token linked to the Ethereum blockchain, dropped 9.8% to $3,747.
========================================================
Currency bid prices at 2:58 PM (1958 GMT)
Description RIC Last U.S. Close Pct Change YTD Pct High Bid Low Bid 
Previous Change 
Session 
Dollar index 96.3080 96.1040 +0.22% 7.031% +96.4500 +96.0800 
Euro/Dollar $1.1289 $1.1316 -0.24% -7.60% +$1.1319 +$1.1261 
Dollar/Yen 113.5200 113.3950 +0.09% +9.85% +113.7200 +113.3000 
Euro/Yen 128.14 128.30 -0.12% +0.96% +128.4500 +128.0200 
Dollar/Swiss 0.9221 0.9207 +0.12% +4.19% +0.9256 +0.9200 
Sterling/Dollar $1.3218 $1.3271 -0.38% -3.23% +$1.3268 +$1.3209 
Dollar/Canadian 1.2795 1.2725 +0.55% +0.48% +1.2820 +1.2710 
Aussie/Dollar $0.7135 $0.7174 -0.54% -7.25% +$0.7176 +$0.7111 
Euro/Swiss 1.0409 1.0421 -0.12% -3.68% +1.0430 +1.0404 
Euro/Sterling 0.8540 0.8529 +0.13% -4.44% +0.8550 +0.8501 
NZ $0.6756 $0.6799 -0.61% -5.90% +$0.6868 +$0.6747 
Dollar/Dollar 
Dollar/Norway 9.0395 8.9450 +1.07% +5.29% +9.0740 +8.9850 
Euro/Norway 10.2052 10.1150 +0.89% -2.50% +10.2354 +10.0990 

Dollar/Sweden 9.0889 9.0463 +0.16% +10.89% +9.1096 +9.0512 
Euro/Sweden 10.2610 10.2448 +0.16% +1.83% +10.2758 +10.2248 
 
"
