,date,news_oil,news_ship,news_sc,news_steel,news_vh,news_others
411,"<span>Feb 06, 2022 09:00AM ET</span>",,,,,,"By Lewis Krauskopf
NEW YORK (Reuters) -Wild swings in stocks and a sharp run-up in government bond yields are putting the spotlight on next week’s U.S. inflation data, as investors brace for more volatility across assets.
A turbulent week in markets ended with a surge in Treasury yields to their highest level in more than two years after surprisingly strong U.S. jobs data stoked expectations of a more hawkish Federal Reserve.
Robust data on inflation – which hit its highest annual level in nearly four decades in December – could further bolster the case for a more aggressive Fed and extend the climb in yields, dulling the allure of an equity market struggling to rebound from last month’s tumble.
Due out on Thursday, the U.S. consumer price index for January is expected to have risen 0.5%, culminating in an annual rise of 7.3%, which would be the largest such increase since 1982, according to a Reuters poll. 
“We could potentially get a very difficult number to digest next week on the inflation front and that has the potential to cut the markets off at the knees,” said Jack Ablin, chief investment officer at Cresset Capital Management.
The yield on the benchmark 10-year U.S. Treasury note, which moves inversely to prices, has climbed about 40 basis points in 2022 to over 1.9% as investors factor in at least five rate increases from the Fed this year. 
The climb has weighed on equities overall while contributing to steep declines in the shares of many tech and growth stocks, whose valuations rely on future profits that are discounted more steeply as bond yields rise. The benchmark S&P 500 is down about 5.6% so far to start the year, with the tech-heavy Nasdaq logging a nearly 10% drop.
“The reason why people are hitting the reset button ... is because valuations were pulled forward a lot,"" said King Lip, chief strategist at Baker Avenue Asset Management. ""With rising rates, the valuations just can’t be justified. So whenever there is a little bit of a miss (on earnings) is when these stocks get punished quite a bit.""
The forward price-to-earnings ratio for the S&P 500 has fallen to 19.5 times from 21.7 times at the end of 2021, while the forward P/E for the S&P 500 tech sector has dropped to 24.4 from 28.5, according to Refinitiv Datastream.
Some investors believe stocks have further to fall before they become attractive. Analysts at  Morgan Stanley  (NYSE:MS) on Friday urged clients to sell into equity rallies as “a tightening Fed historically brings lower returns and great uncertainty for equities” and wrote that the S&P 500’s fair value is closer to 4,000. The benchmark index on Friday rose around 0.5% to 4,500.
Others are questioning whether the growth stocks that have led the markets higher for years are ceding leadership to so-called value stocks, comparatively cheap stocks that are expected to do better in a rising rate or inflationary environment.
The S&P 500 value index, replete with shares of energy firms, financial companies and other economically sensitive names, had declined 1.4% so far this year as of Thursday, versus a 10.2% drop for its S&P 500 growth counterpart. That disparity would be close to value's biggest annual outperformance over growth in two decades.
""You are seeing gradually higher market interest rates that is causing investors to reassess and to look at near-term profitability and the value and cyclical trade,"" said John Lynch, chief investment officer for Comerica (NYSE:CMA) Wealth Management.
The market was also digesting a topsy-turvy week of high-profile earnings. Shares of Google parent Alphabet (NASDAQ:GOOGL) Inc and Amazon.com Inc (NASDAQ:AMZN) soared after their respective quarterly reports while megacap peer Meta Platforms Inc tumbled after the Facebook (NASDAQ:FB) owner's dour forecast.
Next week, reports are due from Walt  Disney  (NYSE:DIS) Co, Coca-Cola (NYSE:KO) and  Twitter Inc  (NYSE:TWTR), with Nvidia (NASDAQ:NVDA) Corp set to report the following week.

As with Meta Platforms, any disappointments in reports - especially from companies whose valuations remain expensive - could result in severe market fallout, investors said. 
""It’s been a volatile start to the year with investors swinging between concerns over Federal Reserve tightening and confidence in the economic recovery,"" Art Hogan, chief market strategist at National Securities, said in a research note. ""Meta aside, a solid earnings outlook is helping to ease the uncertainty, at least for the moment.""
 
"
412,"<span>Feb 06, 2022 08:30AM ET</span>",,,,,,"BEIJING (Reuters) -China and Argentina pledged on Sunday to deepen strategic cooperation on trade, currency and the infrastructure-focused Belt and Road Initiative, the government and state media said after a meeting of presidents Xi Jinping and Alberto Fernandez.
The leaders, who met on the sidelines of the Beijing 2022 Winter Olympics, agreed on a five-year plan for agricultural cooperation and identified key areas to grow and diversify trade and investment in the sector.
China is a major buyer of Argentine soybeans and beef. It also has a major currency swap deal with the country, which helps to bolster its dwindling foreign reserves. Fernandez is battling to revive the economy of Argentina, a major grains producer.
Argentina's government said in a statement that the two sides had highlighted the importance of the currency swap between their central banks and agreed to continue ""strengthening cooperation"" in this regard.
The two also signed a memorandum of understanding related to China's signature Belt and Road initiative, a platform for Chinese investment in railways, ports and highways worldwide.
""This strategic decision will allow the national government to sign different agreements that guarantee financing for investments and works for more than $23.7 billion,"" Argentina's government said. The Chinese side did not give such a figure.
In a 40-minute meeting, Xi and Fernandez agreed to cooperate and invest in areas such as green and sustainable development, as well as digital economy.
China is willing to share development opportunities with Argentina and help it expand exports and upgrade its industries, China's foreign ministry quoted Xi as saying.
He was quoted as saying the two countries should deepen cooperation in trade, agriculture, energy and mining, infrastructure, investment and financing, anti-epidemic efforts, the digital economy, green development and other areas.
 "
413,"<span>Feb 06, 2022 07:09AM ET</span>",,,,,,"(Bloomberg) -- Sign up for the New Economy Daily newsletter, follow us @economics and subscribe to our podcast.
European Central Bank Governing Council Member Klaas Knot said he expects an interest-rate increase as early as in the fourth quarter.
Borrowing costs are typically tightened in 25 basis-point steps and “I don’t have reason to think differently this time,” he said in a Buitenhof interview on Sunday. 
The ECB last week made a hawkish pivot, with President Christine Lagarde -- faced with the fastest inflation since the euro was created -- now no longer excluding a rate hike this year. Policy makers privately see a shift in formal guidance materializing as soon as next month, when they’ll get new economic forecasts and reassess their bond-buying. Tightening policy would bring the Frankfurt-based in line with global peers.
Knot, one of the ECB’s most hawkish officials, said he expects euro-area inflation to stay above 4% for much of 2022. 
“We are not in the same situation as the U.S. where the inflation is internally caused,” he said. “The majority of inflation comes from abroad, there’s not much we can do about it.”
Inflation in the Netherlands accelerated to 7.6% in January, the highest level in data going back to 1997. In the euro area, consumer prices unexpectedly jumped an annual 5.1%, remaining more than double the ECB’s 2% target.
©2022 Bloomberg L.P."
414,"<span>Feb 06, 2022 07:00AM ET</span>","By Daniel Shvartsman
Investing.com - February started with a tug-of-war in markets, or with a game of follow-the-leader crossed with musical chairs. Outsized moves from tech giants Alphabet (NASDAQ:GOOGL) (+7.3%), Facebook/Meta Platforms (NASDAQ:FB) (-26.4%), and Amazon (NASDAQ:AMZN) (+13.5%) dragged the market along with it, best illustrated by the NASDAQ Composite's yo-yo finish to the week. A surprisingly strong U.S. jobs report also suggested continued strength in the economy, while oil climbing to 7-year highs and cryptocurrencies back on the upward march are a reminder of the inflation hedge trade. The end result was a 1.5% rise for the S&P 500 on the week, with the Nasdaq up 2.4% and the Dow Jones Industrial Average up 1%.
Which sets us up for a week with a CPI report and a slew of earnings reports. Many will be watching the Russia-Ukraine conflict as well, with its obvious geopolitical import as well as direct effects on the commodity sector.
Here’s what you need to know to start your week:
January saw the U.S. add 467K jobs, surprising economists and analysts who expected that the Omicron variant disruption might have a deeper impact. It’s a reminder of how much of the U.S. has decided COVID-19 is not a cause of huge concern, and also that the U.S. economy is fairly hot. Thus inflation.
The CPI and Core CPI Report come out Thursday pre-market. Economists expect CPI to come in at a .5% increase month over month and 7.3% year over year, with core CPI (excluding food and energy prices) also expected at .5% month over month and 5.9% year over year. With rumblings that the Fed might not only hike four times this year but also jump straight to a 50 basis points hike in March, this report will have real weight.
See also: Our Fed Rate Monitor
One way to read Meta Platforms’ muted guidance and earnings report was as a new sign that pandemic-related tailwinds are gone for tech companies. Amazon’s rebound after its reports was as much about the worst already being priced into the shares, as the company took a big hit in Q3.
We’ll continue to get read-throughs on both “Covid plays” and “reopen plays” this week, with the following companies reporting:
Peloton’s report will get extra attention with news breaking of Amazon’s purported interest in the fitness equipment and subscription company, which is at least a sign that Peloton could be up for sale. Uber will also have an investor day on Thursday morning following its report, which will be closely watched.
See also: 3 Stocks to Watch In The Coming Week: Pfizer, Disney, Peloton
The other big story to watch across this earnings season is the impact of inflation on different companies. We have companies from the materials sector, consumer goods and food, and healthcare reporting, all of which should add to the picture of how widespread inflation is and whether there are signs of easing ahead, whether supply-chain related or otherwise.
This batch of companies includes:
See also: Our full earnings season calendar
Diplomatic efforts and military maneuvering is set to continue between Russia and Ukraine as well as Western countries. Reuters reports that French President Emmanuel Macron is set to visit Russia to speak with President Vladimir Putin Monday and Tuesday, while the Washington Post reports that U.S. President Joe Biden is scheduled to meet with German Chancellor Olaf Scholz on Monday. This comes after reports of a briefing given by the Biden administration to U.S. congress officials that Russia has built up 70% of the necessary force to invade Ukraine entirely, though the briefing did not affirm that would be Russia’s final decision.
The stakes for Ukraine and then Russia and the broader geopolitical landscape are significant, and from the market perspective, the price of Oil – which crossed the $90/barrier for the first time since 2014 as it continues its recent ascent – and natural gas will be in focus and susceptible to any resolution or escalation.
See also: Energy & Precious Metals - Weekly Review and Outlook
Cryptocurrencies were an asset class that appreciated the turn of the calendar page. After losing nearly 20% in January, Bitcoin has risen nearly 8% in February, and Ethereum has risen nearly 12%.
As ever, the question is what will be the incremental driver of price performance in the sector. The rebound has timed pretty closely with the Nasdaq’s (at least temporary) bottom from the January correction, suggesting that crypto performance – and maybe tech stocks too? – is just an output of risk appetite. With another part of the rationale for bitcoin, at least, being its use as an inflation hedge, the CPI report may have be the next catalyst, for higher or for lower.
See also: Our cryptocurrencies section",,,,,
415,"<span>Feb 06, 2022 05:35AM ET</span>",,,,,,"(Corrects name of ministry in second paragraph)
BEIJING (Reuters) - The number of passenger trips during China's Lunar New Year holiday this year is expected to have grown 31.7% from last year, China's state television CCTV said on Sunday, citing the transportation ministry.
The estimated number of trips totalled 130 million, CCTV quoted the Ministry of Transport as saying.
(This story corrects name of ministry in second paragraph)
 
 "
416,"<span>Feb 06, 2022 05:00AM ET</span>",,,,,,"LONDON (Reuters) - Staff at Tesco (OTC:TSCDY) deserve to be protected from inflation and it was wrong for the governor of the Bank of England to tell workers to restrain their demands for wage rises, the chairman of Britain's biggest supermarket said on Sunday.
Andrew Bailey drew an icy response from unions and the government after he said workers should show restraint when asking for annual pay rises, in an indication of the tensions ahead as British people face the biggest drop in living standards for more than 30 years. 

Asked about Bailey's comment, John Allan told BBC TV: ""Our 300,000 colleagues ... deserve to be protected from inflation. 
""So I think that's the wrong direction for people to go in."" 
 
"
417,"<span>Feb 05, 2022 11:40PM ET</span>",,,,,,"By Alexandra Valencia
QUITO (Reuters) - Ecuador expects to pull together a trade deal with China at the end of this year and will begin formal debt re-negotiations with the Asian country, Ecuadorean President Guillermo Lasso said on Saturday, after a Beijing visit with his counterpart Xi Jinping.
China became Ecuador's top lender over the last decade, with millions of dollars in long-term credit tied to the handover of crude oil, large investments in hydro-electric and mining projects and other loans.
""In China we had a productive meeting with President Xi Jinping,"" Lasso posted on Twitter (NYSE:TWTR). ""We achieved great results in commercial openings, cooperation in health and debt re-negotiation."" 
At the meeting the two countries signed a memorandum of understanding meant to pave the way for a trade deal at the end of the year, which would benefit Ecuadorean exports of shrimp, bananas, cacao, other fruit and minerals.
China said on Sunday the two countries have agreed to open negotiations for a free-trade pact. The commerce ministry, in a statement on its website, offered no details on the planned talks.
At the meeting on the sidelines of the Beijing 2022 Winter Olympics, Xi said China and Ecuador should use negotiations on the free trade agreement as an opportunity to deepen practical cooperation between the two countries, China's Xinhua news agency said.
Xi was quoted as expressing hope that Ecuador would continue to provide a fair business environment for Chinese companies to invest and operate in Ecuador, while saying China would continue to help Ecuador fight COVID-19.
Lasso, who took office in May, has said more trade and foreign investment are key to stimulating the South American country's COVID-battered and liquidity-poor economy.
""It would increase the market by nearly $1 billion more in export opportunities,"" commerce minister Julio Jose Prado said during a virtual press conference. ""And that will mean we could almost be doubling the exports we make to China in various products.""
The countries have agreed their finance ministries will conduct initial talks on debt re-negotiation, as Ecuador seeks to improve its payment periods and interest rates.

Ecuador is also seeking to disconnect the handover of crude from outstanding debts with Chinese banks worth some $2.08 billion, according to foreign minister Juan Carlos Holguin, which would free up some $400 million per year in potential spending.
China will donate 2.5 million doses of COVID-19 vaccines for inoculation of 3- to 5-year-olds, the Ecuadorean government added. 
 
"
418,"<span>Feb 05, 2022 02:45AM ET</span>",,,,,,"By Nandita Bose
WASHINGTON (Reuters) - U.S. President Joe Biden will sign an executive order on Friday requiring ""project labor agreements"" in federal construction projects over $35 million, a potential boost to workers and unions that negotiate these deals, and a shift the administration says will speed up building times. 
The order will apply to $262 billion in federal construction contracting and impact nearly 200,000 workers, the White House said late on Thursday, confirming news first reported by Reuters.
Project labor agreements are collective bargaining agreements between building trade unions and contractors, which set wages, employment conditions, and dispute resolution on specific projects. Democratic presidents in the past have typically supported applying such agreements to the massive U.S. federal contracting budget, while Republican presidents have rescinded them.
The order, which will go into effect immediately, comes on the heels of a $1 trillion infrastructure bill signed into law by Biden that invests in the country's roads, ports and bridges. 
Much of that money will flow through federal agencies to states and local governments. The new executive order excludes projects funded by grants to non-federal agencies, a senior administration official said, adding that will make up for a bulk of the projects under the bill. But it will apply to billions of other federal spending on waterways, military bases and other areas.
The White House said Biden would visit Ironworkers Local 5 in Upper Marlboro, Maryland, Friday to sign the new executive order, joined by Vice President Kamala Harris and Labor Secretary Marty Walsh.
The U.S. construction industry - including workers, owners, developers, contractors - has been one of the hardest hit during the COVID-19 pandemic, due to a slowdown of available goods and labor and the termination of entire projects.
Biden has vowed to strengthen unions and increase membership in the United States after years of steady decline, and to increase salaries for hourly workers in construction, health care and other jobs. 
""Contractors who offer lower wages or hire less qualified workers will need to raise their standards to compete with other high-wage, high-quality companies,"" the order says, according to a draft viewed by Reuters. Earlier executive action by Biden requires federal contractors in new or extended contracts to pay a $15 per hour minimum wage.

Biden's move won praise from some contractors.
""This streamlines the negotiation process and gives employers access to a highly skilled pool of craftworkers,"" Daniel Hogan, chief executive of the Association of Union Constructors, that represents 1800 contractor companies, told Reuters. 
 
"
419,"<span>Feb 04, 2022 03:16PM ET</span>",,,,,,"By Ann Saphir
(Reuters) - U.S. President Joe Biden's nominees to the Federal Reserve's Board of Governors have completed their first official step in the confirmation process with nomination hearings before the Senate Banking Committee. 
Here's what's next for the new leadership of the U.S. central bank as it girds for its battle with high inflation. 
THIS WEEKEND: FED CHAIR POWELL'S TERM EXPIRES 
Jerome Powell's four-year term as Fed chair ends this weekend. On Friday, the Fed's board appointed him chair pro tempore, effective Saturday, so he can continue to carry out his job while the Senate considers his renomination.
The last time a Fed chief's term expired before a Senate confirmed a new term was in 1996. The Fed's board voted to appoint Alan Greenspan as chair pro tempore on Friday, March 1 of that year, the last business day before his term expired. The Senate confirmed his third term as Fed chair on June 20, 1996.
Powell remains in charge of monetary policy. In January, he was reelected as chair of the Federal Open Market Committee by the members of the policy-setting panel, the Fed said on Friday. 
FEB 15: SENATE BANKING COMMITTEE VOTE
Former Federal Reserve Governor Sarah Bloom Raskin, Michigan State University's Lisa Cook, and Davidson College's Philip Jefferson had their confirmation hearings on Thursday. Hearings on Powell's renomination as chair and the elevation of Fed Governor Lael Brainard to the post of Fed vice chair were held in January.
Democratic Senator Sherrod Brown, the committee's chair, has set Feb. 15 for the committee vote on all five nominees. The panel's membership is evenly split between Democrats and Republicans. 
During the hearings at least one Republican, and in some cases more than one, indicated support for the nominations of Powell, Brainard, Jefferson and Cook, signaling those four could be ""reported favorably"" for confirmation consideration to the full Senate. 
The outlook for Raskin, Biden's pick for vice chair of supervision, was less clear. ""She tried to convince Republicans that she would not be heavy-handed, but I don't think she was very successful,"" said Derek Tang, an economist at LH Meyer/Monetary Policy Analytics. 
If the committee ""fails to report favorably"" on any nominee, Senate Majority Leader Chuck Schumer can have the full Senate vote on ""discharging"" the Senate banking panel from considering Raskin's nomination further. A confirmation vote could be held a week or so later, once a couple other technical procedures are complete. The process was used last fall to move forward on the stalled nomination of Bureau of Consumer Financial Protection Director Rohit Chopra. 
DATE TO BE ANNOUNCED: CONFIRMATION 
Brown has said he has spoken to Schumer about getting the Fed nominations quickly to the Senate floor. 
With the Senate split evenly between Democrats and Republicans, the Fed nominees may find their fates hinge on the vote of Senator Joe Manchin, a moderate Democrat from West Virginia. Asked earlier this week for his views, Manchin said the nominees were ""extremely qualified,"" but the rest of his response indicated he was referring to potential nominees to the U.S. Supreme Court, not the Fed. 
Manchin has said he is concerned about inflation. Cook, Jefferson and Raskin all said they viewed fighting inflation to be the top job for the Fed. Manchin also opposes aggressive climate action, which is what Republicans say Raskin's confirmation would mean. 
One further twist: the vote may also depend on attendance. 
President Donald Trump's attempt to get his one-time economic adviser and controversial Fed nominee Judy Shelton confirmed failed in 2020 in part because a couple of Republicans were quarantining due to COVID-19 exposure and could not come to the Senate floor to vote.
Senator Ben Ray Luján, a Democrat from New Mexico, suffered a stroke last week, and his absence has already forced the postponement of several nominations. His recovery will reportedly take four to six weeks, putting off the earliest likely confirmation vote on the Fed nominees until March. 

WHAT ABOUT POWELL'S UPDATE TO CONGRESS?
The Fed chief typically gives Congress a monetary policy update in February and November each year. But even if that testimony is delayed at this critical moment in U.S. monetary policy, the Fed chair pro tempore has plenty of other venues by which to get out his message. 
 
"
420,"<span>Feb 04, 2022 03:08PM ET</span>",,,,,,"(Reuters) - Jerome Powell will become interim Federal Reserve chair on Saturday, ensuring continuity in leadership at the U.S. central bank while his renomination by U.S. President Joe Biden awaits Senate action. 
""The Federal Reserve Board on Friday named Jerome H. Powell as Chair Pro Tempore, pending Senate confirmation to a second term as Chair of the Board of Governors,"" the Fed said in a statement Friday. ""The action, effective February 5, enables him to continue to carry out his duties as Chair after the expiration of his term on the same day, and while the confirmation process is underway.""
A Senate Banking committee vote on the renomination of Powell and on four other Fed nominees is set for Feb. 15. The full Senate is to consider the nominations at some point after that.
The last time a Fed chair's term expired before the Senate confirmed a new term was in 1996. Alan Greenspan served as Fed chair pro tempore from March 3 to June 20.

Powell began his four-year term as Fed chair on Feb. 5, 2018. Biden announced his renomination in November, and at a January hearing, Senate Banking committee members from both sides of the aisle said they will support him for another term. 
Powell remains in charge of monetary policy. The Federal Open Market Committee separately named him as its chair at its January meeting, the Fed said Friday. 
 
"
421,"<span>Feb 04, 2022 02:55PM ET</span>",,,,,,"By David Lawder
WASHINGTON (Reuters) - The International Monetary Fund said on Friday it has appointed Germany's former Bundesbank president Jens Weidmann to lead a new external panel to strengthen institutional safeguards in the wake of a data scandal involving IMF Managing Director Kristalina Georgieva during her time at the World Bank.
The IMF expert panel will conduct an independent review to identify ""how the Fund can ensure that it has in place robust and effective channels for complaint, dissent and accountability,"" the IMF said in a statement.
It added the work includes reviewing the Fund's current framework for addressing complaints applicable to IMF managing director and executive board officials.
The external panel was formed as a part of efforts to strengthen research and institutional safeguards that included a new IMF Executive Board steering group formed in December, about two months after the board cleared Georgieva of any wrongdoing in the World Bank data-rigging scandal following a weeks-long review.
Georgieva was accused in September of putting ""undue pressure"" on World Bank staff in 2017, when she was the lender’s CEO, to alter data in its flagship ""Doing Business"" report to boost China’s ranking. 
The allegations were published in the investigation report of a law firm hired by the World Bank's Board of Executive Directors, but vigorously denied by Georgieva. A second report on the incident is expected in coming months.
U.S. Treasury Secretary Janet Yellen, who supported the IMF keeping Georgieva in her job, had called for ""proactive steps"" to reinforce the IMF's credibility.
Appointment of the external panel comes two days after Reuters reported that an initial sentence critical of Japan's continued financing of high-emission coal projects was deleted from the final published version of a staff mission statement on the Japanese economy, irritating climate activists.
Weidmann, a critic of the European Central Bank's ultra easy monetary policy, stepped down from the Bundesbank in October, five years before the end of his term. He was previously the board chairman of the Bank for International Settlements and an economic advisor to former German chancellor Angela Merkel.
Other members of the panel include:
-- Susan Raines, professor at Kennesaw State University's School of Conflict Management , Peacebuilding and Development in Georgia.

-- Olufemi Elias, a judge in the Islamic Development Bank's Administrative Tribunal and law professor at Queen Mary University of London
-- Ruben Lamdany, a panel advisor who is a former deputy director of the IMF's Independent Evaluation Office and a former World Bank senior economist. 
 
"
422,"<span>Feb 04, 2022 02:01PM ET</span>",,,,,,"By William Schomberg and Alistair Smout
LONDON (Reuters) -Two top Bank of England officials stressed on Friday the need for restraint on pay rises, drawing an icy reaction from unions and government, a day after the BoE sought to head off inflation running at a 30-year high by raising interest rates again.
Governor Andrew Bailey said rising wage pressure threatened the BoE's ability to keep a grip on inflation, even as households faced the biggest calendar year squeeze on their incomes since at least 1990.
""I'm not saying nobody gets a pay rise, don't get me wrong, but I think, what I am saying, is we do need to see restraint in pay bargaining otherwise it will get out of control,"" Bailey told BBC radio in an interview broadcast on Friday.
""We are looking, I think, to see quite clear restraint in the bargaining process because otherwise, as I say, it will get out of control. It's not at the moment, but it will do.""
Asked about Bailey's comments, Prime Minister Boris Johnson's spokesman said: ""Well, it's not something the Prime Minister's calling for - we obviously want a high growth economy and we want people's wages to increase.""
Finance minister Rishi Sunak on Thursday said it was not his job to set private-sector wages, but that the right way to achieve higher wages was through greater productivity.
Britain's largest trade union, Unite, said working people were not to blame for the rising energy costs driving inflation.
""Workers don't need lectures from the Governor of the Bank of England on exercising pay restraint. Why is it that every time there is a crisis, rich men ask ordinary people to pay for it?,"" Unite's general secretary, Sharon Graham (NYSE:GHM), said.
Bailey received a salary package and pension benefits worth 575,538 pounds ($779,278) last year.
The hit to ordinary households' living standards is posing a major challenge to Johnson, who is also battling to keep his job after criticisms over social events in Downing Street during lockdown.
Sunak announced measures to ease the hit from a 54% leap in energy costs in April, when higher social security contributions are also due to kick in.
BoE Chief Economist Huw Pill, asked by Bloomberg Television if he agreed with Bailey's call for a slowdown in pay increases, said: ""You're not going to get me to criticise my boss,"" before echoing some of the concerns.
""A key assumption in our forecast... is that we don't see from the middle of next year, persistence emerging in wage and domestic cost developments, stemming from these second-round effects,"" Pill said.
""It's that lack of that, the fact that policies including monetary policy do enough to avoid that, that is central to bringing our inflation back towards target. If we were to see developments that were not consistent with that assumption, then of course, we would have to think about further action."" 
On Thursday the BoE raised borrowing costs for the second time in two months, taking its Bank Rate to 0.5%. Nearly half its policymakers wanted a bigger increase to 0.75%.
The BoE said consumer price inflation - which was 5.4% in December - was set to hit around 7.25% in April on the back of surging energy costs before dropping, and post-tax income for working households would fall by 2% this year.
Bailey said the BoE faced a ""very difficult balance"" to steer the economy between the pain of falling living standards and the fight to bring down inflation.
The BoE on Thursday flagged further modest tightening ""in the coming months.""
Investors on Friday added to their bets on borrowing costs rising at the BoE's next meetings with rate futures pointing to Bank Rate hitting 1.0% by May and almost 1.5% as soon as August. 

The Bank Rate stood at 0.75% before the pandemic swept Europe, which prompted the BoE to cut it to all-time low of 0.1%.
($1 = 0.7386 pounds)
 
"
423,"<span>Feb 04, 2022 01:55PM ET</span>",,,,,,"By Patturaja Murugaboopathy and Gaurav Dogra
(Reuters) - Poorer 'emerging market' countries are facing the headwind of rising global interest rates this year, which in the past has prompted international investors and their capital to up anchor and sail out.
The issue is that when big developed economies like the United States jack up rates, the returns on investments like government and corporate bonds and higher interest rates offered by developing countries no longer look quite so worth the extra risk.
And financial markets now expect U.S. interest rates - which tend to drive EM borrowing costs - to go up 5 times this year and some Wall Street analysts are even predicting seven.
The last time that happened within such a short window was August 2005 to June 2006. The 10-year Treasury yield is now at 1.85% from just over 1.5% at the start of the year, which has pushed up EM rates. The average cost for an emerging market government to borrow in its own currency is now almost 6%.
(Graphic: EM sovereign bond yields, https://fingfx.thomsonreuters.com/gfx/mkt/zjvqkawwlvx/Pasted%20image%201643738218207.png) 
The International Monetary Fund has made a point of warning developing economies to prepare for potential bouts of turbulence if U.S. rates go up rapidly and/or if the coronavirus pandemic worsens again.
It also says that those with strong inflation pressures or weak institutions should be ready to let their currencies drop and raise their own interest rates. 
Brazil's real, Colombia's peso and, in eastern Europe the Czech crown and Hungarian forint, have all risen this year as their central banks have raised interest rates. 
(Graphic: Performance of emerging countries' currencies this year, https://graphics.reuters.com/EMERGING-ECONOMIES/EMERGING-ECONOMIES/klpykmqdapg/chart.png) 
These charts show some of the other metrics which traditionally make a developing country vulnerable to rising global interest rates.
1/ DEFICIT NUMBER 1
Colombia, Chile and Egypt have the biggest current account deficits as percentage of their gross domestic product (GDP), according to data from Oxford Economics, which makes them more likely to borrow the money to pay for their imports. 
(Graphic: Emerging markets' current account balance ( % of GDP ), https://graphics.reuters.com/EMERGING-ECONOMIES/EMERGING-ECONOMIES/lgpdwxoemvo/chart.png) 
2/ DEFICIT NUMBER 2 
Colombia, South Africa and Thailand have the biggest budget deficits, meaning they have to borrow more to fill the gap.
(Graphic: Emerging countries' budget balance ( % of GDP ), https://graphics.reuters.com/EMERGING-ECONOMIES/EMERGING-ECONOMIES/egpbklogkvq/chart.png) 
3/ ORIGINAL SINNERS
Qatar, United Arab Emirates and Hungary have higher levels of dollar and other 'hard currency' debt, making up more than 80% of their GDP. Borrowing in another country's currency is described by economists as the 'original sin' as a falling local currency can make it very expensive to pay back that debt very quickly.
(Graphic: Emerging countries' external debt ( % of GDP ), https://graphics.reuters.com/EMERGING-ECONOMIES/EMERGING-ECONOMIES/movanyqzdpa/chart.png) 
4/ RESERVE JUDGEMENT
Argentina, Qatar and Egypt are among the countries with the lowest stockpiles of foreign exchange reserves which can be used to bolster domestic currencies and pay for goods, if needed. 
(Graphic: Emerging economies' foreign currency reserves, https://graphics.reuters.com/EMERGING-ECONOMIES/EMERGING-ECONOMIES/klpykmnlgpg/chart.png) 
5/ PAINFUL PAYMENTS 
Sri Lanka spends far more than it brings in in taxes and other revenues just paying the interest on its debt, let alone the underlying amount. Ghana uses 44% of its revenues while Egypt, Pakistan and Kenya use 30%-40%.
(Graphic: Drowning in debt, https://graphics.reuters.com/EMERGING-DEBT/zjvqkanzrvx/chart.png) 
6/ GET REAL
In real effective exchange rate terms (REER), the Brazilian real and Colombian peso are currently trading at a more than 20% discount to their 10-year averages, according to Bank of International Settlements data. In contrast, the Czech crown's REER is at a 10% premium. 
(Graphic: Emerging markets' real effective exchange rates, https://graphics.reuters.com/EMERGING-ECONOMIES/EMERGING-ECONOMIES/gdpzynmaevw/chart.png) 
REER is calculated on a trade-weighted basis against a basket of currencies and adjusted for inflation.
Economists say that higher and lower REERs are misalignments and both come with associated risks. 

In the case of higher REERs, the risk could be economic overheating, excess and unhedged borrowing and excess capital inflows, analysts at DBS explain. With lower REERs the risk would include high imported inflation, loss of purchasing power, and external debt service difficulties. 
(Graphic: Emerging economies' combined foreign flows into equity and debt markets, https://graphics.reuters.com/EMERGING-FLOWS/EMERGING-FLOWS/zgpomjnyxpd/chart.png) 
 
"
